snapshot,electricity,battery charger,solar,offshore wind,CCGT,battery discharger
2016-02-27 02:00:00,-3053.48,0.0,0.0,667.86472,2385.61528,0.0
2016-02-27 03:00:00,-3047.48,0.0,0.0,688.61841,2358.86159,0.0
2016-02-27 04:00:00,-3142.61,0.0,0.0,531.47809,2611.13191,0.0
2016-02-27 05:00:00,-3373.64,0.0,0.0,443.0637,2930.5763,0.0
2016-02-27 06:00:00,-3617.78,0.0,61.65909,430.83188,3125.28903,0.0
2016-02-27 07:00:00,-3927.95,0.0,543.51342,297.08997,3087.34661,0.0
2016-02-27 08:00:00,-4078.68,0.0,1294.13812,280.26663,2504.27525,0.0
2016-02-27 09:00:00,-4142.95,0.0,1843.09722,209.04291,2090.80988,0.0
2016-02-27 10:00:00,-4119.67,0.0,2213.7544,205.73701,1700.1786,0.0
2016-02-27 11:00:00,-4032.36,0.0,2052.84351,204.23099,1775.2855,0.0
2016-02-27 12:00:00,-3966.55,0.0,1803.39649,155.89142,2007.26208,0.0
2016-02-27 13:00:00,-3866.93,0.0,1431.15831,131.28086,2304.49083,0.0
2016-02-27 14:00:00,-3870.37,0.0,1046.44778,143.03516,2680.88706,0.0
2016-02-27 15:00:00,-3964.66,0.0,496.52252,190.34622,3277.79126,0.0
2016-02-27 16:00:00,-4362.14,0.0,102.94081,155.70776,4103.49143,0.0
2016-02-27 17:00:00,-4632.78,0.0,0.2635,236.81244,4184.25207,211.45199
2016-02-27 18:00:00,-4341.72,0.0,0.0,224.28677,4117.43323,0.0
2016-02-27 19:00:00,-4054.25,0.0,0.08783,181.1999,3872.96226,0.0
2016-02-27 20:00:00,-3834.88,0.0,0.0,125.84449,3709.03551,0.0
2016-02-27 21:00:00,-3593.96,0.0,0.0,107.11107,3486.84893,0.0
2016-02-27 22:00:00,-3357.64,0.0,0.0,118.35112,3239.28888,0.0
2016-02-27 23:00:00,-3178.57,0.0,0.0,231.89033,2946.67967,0.0
2016-02-28 00:00:00,-3039.73,0.0,0.0,103.29092,2936.43908,0.0
2016-02-28 01:00:00,-3002.86,0.0,0.0,147.25936,2855.60064,0.0
2016-02-28 02:00:00,-2984.1,0.0,0.0,277.98923,2706.11077,0.0
2016-02-28 03:00:00,-3012.3,0.0,0.0,379.25989,2633.04011,0.0
2016-02-28 04:00:00,-3102.11,0.0,0.08783,525.6744,2576.34776,0.0
2016-02-28 05:00:00,-3288.23,0.0,0.0,293.85754,2994.37246,0.0
2016-02-28 06:00:00,-3523.1,0.0,43.47756,249.85237,3229.77007,0.0
2016-02-28 07:00:00,-3822.28,0.0,471.48999,246.43628,3104.35374,0.0
2016-02-28 08:00:00,-3979.49,0.0,1259.18041,323.57388,2396.73571,0.0
2016-02-28 09:00:00,-4032.06,0.0,1967.03022,367.65251,1697.37727,0.0
2016-02-28 10:00:00,-4043.39,0.0,2417.87934,296.02474,1329.48592,0.0
2016-02-28 11:00:00,-3968.27,0.0,2654.327,252.60729,1061.33571,0.0
2016-02-28 12:00:00,-3886.48,0.0,2610.41028,177.15936,1098.91036,0.0
2016-02-28 13:00:00,-3846.06,0.0,2318.53971,195.2316,1332.28869,0.0
2016-02-28 14:00:00,-3846.26,0.0,1775.81679,147.994,1922.44921,0.0
2016-02-28 15:00:00,-3959.13,0.0,873.15237,126.83626,2959.14137,0.0
2016-02-28 16:00:00,-4410.85,0.0,147.12104,150.12447,4113.60449,0.0
2016-02-28 17:00:00,-4750.42,0.0,0.17567,185.46084,4184.25207,380.53143
2016-02-28 18:00:00,-4496.52,0.0,0.0,212.82632,4184.25207,99.44161
2016-02-28 19:00:00,-4167.65,0.0,0.0,225.31527,3942.33473,0.0
2016-02-28 20:00:00,-3905.95,0.0,0.0,296.61245,3609.33755,0.0
2016-02-28 21:00:00,-3615.09,0.0,0.0,235.37989,3379.71011,0.0
2016-02-28 22:00:00,-3361.49,0.0,0.0,147.77361,3213.71639,0.0
2016-02-28 23:00:00,-3188.77,0.0,0.0,100.05849,3088.71151,0.0
2016-02-29 00:00:00,-3133.35,0.0,0.0,76.62335,3056.72665,0.0
2016-02-29 01:00:00,-3095.18,0.0,0.0,62.22433,3032.95567,0.0
2016-02-29 02:00:00,-3120.89,0.0,0.0,65.34657,3055.54343,0.0
2016-02-29 03:00:00,-3233.1,0.0,0.0,69.8279,3163.2721,0.0
2016-02-29 04:00:00,-3512.44,0.0,0.0,125.29351,3387.14649,0.0
2016-02-29 05:00:00,-4236.64,0.0,0.0,130.36255,4106.27745,0.0
2016-02-29 06:00:00,-4788.39,0.0,36.18738,155.04658,4184.25207,412.90397
2016-02-29 07:00:00,-5038.45,0.0,355.11066,212.12841,4184.25207,286.95887
2016-02-29 08:00:00,-5056.94,0.0,942.8043,276.85053,3837.28516,0.0
2016-02-29 09:00:00,-5075.3,0.0,1770.01978,267.92461,3037.35561,0.0
2016-02-29 10:00:00,-5017.71,0.0,2542.16368,260.46798,2215.07834,0.0
2016-02-29 11:00:00,-4875.64,0.0,2930.65105,220.20949,1724.77945,0.0
2016-02-29 12:00:00,-4824.11,0.0,3066.17807,228.58443,1529.34749,0.0
2016-02-29 13:00:00,-4712.93,0.0,2783.96918,184.76293,1744.19789,0.0
2016-02-29 14:00:00,-4523.85,0.0,1931.89684,267.88788,2324.06528,0.0
2016-02-29 15:00:00,-4529.96,0.0,902.66442,312.2971,3314.99849,0.0
2016-02-29 16:00:00,-4931.13,0.0,160.64739,376.90903,4184.25207,209.32152
2016-02-29 17:00:00,-5121.88,0.0,0.17567,309.06467,4184.25207,628.3876
2016-02-29 18:00:00,-4866.6,0.0,0.0,250.91761,4184.25207,431.43033
2016-02-29 19:00:00,-4577.39,0.0,0.0,277.32805,4184.25207,115.80988
2016-02-29 20:00:00,-4237.39,0.0,0.0,401.15227,3836.23773,0.0
2016-02-29 21:00:00,-3897.34,0.0,0.0,577.68719,3319.65281,0.0
2016-02-29 22:00:00,-3569.92,0.0,0.0,790.14619,2779.77381,0.0
2016-02-29 23:00:00,-3347.88,0.0,0.0,1051.34881,2296.53119,0.0
2016-03-01 00:00:00,-3230.03,0.0,0.0,996.61784,2233.41216,0.0
2016-03-01 01:00:00,-3192.33,0.0,0.0,1052.78137,2139.54863,0.0
2016-03-01 02:00:00,-3206.13,0.0,0.0,1150.3788,2055.7512,0.0
2016-03-01 03:00:00,-3275.02,0.0,0.0,1341.90045,1933.11955,0.0
2016-03-01 04:00:00,-3558.57,0.0,0.0,1653.35271,1905.21729,0.0
2016-03-01 05:00:00,-4236.86,0.0,0.0,1636.4559,2600.4041,0.0
2016-03-01 06:00:00,-4840.69,0.0,43.21406,1854.20434,2943.2716,0.0
2016-03-01 07:00:00,-5012.52,0.0,311.19393,1969.10264,2732.22343,0.0
2016-03-01 08:00:00,-4955.69,0.0,688.70212,2290.61952,1976.36837,0.0
2016-03-01 09:00:00,-4960.01,0.0,953.95915,2238.20268,1767.84817,0.0
2016-03-01 10:00:00,-4880.64,0.0,1061.29163,2423.88391,1395.46446,0.0
2016-03-01 11:00:00,-4774.9,0.0,1082.81083,2592.66833,1099.42084,0.0
2016-03-01 12:00:00,-4761.18,0.0,1017.19924,2822.53839,921.44237,0.0
2016-03-01 13:00:00,-4655.97,0.0,841.53233,2806.52316,1007.91451,0.0
2016-03-01 14:00:00,-4638.28,0.0,539.73658,2526.73405,1571.80937,0.0
2016-03-01 15:00:00,-4629.9,0.0,234.69099,2702.42412,1692.78489,0.0
2016-03-01 16:00:00,-5010.61,0.0,33.46455,2762.99551,2214.14994,0.0
2016-03-01 17:00:00,-5076.07,0.0,0.08783,3366.83602,1709.14615,0.0
2016-03-01 18:00:00,-4755.69,0.0,0.08783,3681.92476,1073.6774,0.0
2016-03-01 19:00:00,-4423.93,0.0,0.08783,3915.83537,508.0068,0.0
2016-03-01 20:00:00,-4125.84,0.0,0.0,3741.28399,384.55601,0.0
2016-03-01 21:00:00,-3793.61,-193.19196,0.0,3986.80196,0.0,0.0
2016-03-01 22:00:00,-3424.15,-496.24016,0.0,3920.39016,0.0,0.0
2016-03-01 23:00:00,-3226.85,-569.67921,0.0,3796.52921,0.0,0.0
2016-03-02 00:00:00,-3164.15,-419.66308,0.0,3583.81308,0.0,0.0
2016-03-02 01:00:00,-3090.73,-408.15825,0.0,3498.88825,0.0,0.0
2016-03-02 02:00:00,-3100.29,-486.68205,0.0,3586.97205,0.0,0.0
2016-03-02 03:00:00,-3194.76,-379.06192,0.0,3573.82192,0.0,0.0
2016-03-02 04:00:00,-3445.48,0.0,0.08783,3394.4219,0.0,50.97027
2016-03-02 05:00:00,-4113.3,0.0,0.0,3612.83151,0.0,500.46849
2016-03-02 06:00:00,-4732.47,0.0,4.56734,3332.16083,1395.74183,0.0
2016-03-02 07:00:00,-4958.59,0.0,66.75343,3180.93439,1710.90218,0.0
2016-03-02 08:00:00,-5015.93,0.0,188.31493,2846.23066,1981.38442,0.0
2016-03-02 09:00:00,-5114.81,0.0,308.29543,2841.30854,1965.20603,0.0
2016-03-02 10:00:00,-5096.52,0.0,439.86994,3116.76325,1539.8868,0.0
2016-03-02 11:00:00,-5017.21,0.0,588.13281,2960.68817,1468.38902,0.0
2016-03-02 12:00:00,-4998.68,0.0,711.45098,2684.24169,1602.98733,0.0
2016-03-02 13:00:00,-4904.81,0.0,615.00985,1901.29501,1201.51713,1186.98801
2016-03-02 14:00:00,-4765.39,0.0,408.16206,1150.74612,3206.48181,0.0
2016-03-02 15:00:00,-4795.84,0.0,187.52443,1257.67353,3350.64204,0.0
2016-03-02 16:00:00,-5147.14,0.0,27.40404,1703.78601,3415.94995,0.0
2016-03-02 17:00:00,-5198.45,0.0,0.08783,1747.57078,3450.79138,0.0
2016-03-02 18:00:00,-4882.54,0.0,0.08783,1779.63799,3102.81418,0.0
2016-03-02 19:00:00,-4574.56,0.0,0.08783,1710.14068,2864.33149,0.0
2016-03-02 20:00:00,-4221.9,0.0,0.0,1767.58983,2454.31017,0.0
2016-03-02 21:00:00,-3829.81,0.0,0.0,1709.99375,2119.81625,0.0
2016-03-02 22:00:00,-3506.95,0.0,0.0,1610.92703,1896.02297,0.0
2016-03-02 23:00:00,-3288.04,0.0,0.0,1528.83058,1759.20942,0.0
2016-03-03 00:00:00,-3196.32,0.0,0.0,1408.49592,1787.82408,0.0
2016-03-03 01:00:00,-3162.04,0.0,0.0,1037.31711,2124.72289,0.0
2016-03-03 02:00:00,-3206.41,0.0,0.0,771.41277,2434.99723,0.0
2016-03-03 03:00:00,-3309.65,0.0,0.08783,807.00627,2502.5559,0.0
2016-03-03 04:00:00,-3573.22,0.0,0.08783,602.51815,2970.61402,0.0
2016-03-03 05:00:00,-4254.19,0.0,0.08783,587.16409,3666.93807,0.0
2016-03-03 06:00:00,-4806.34,0.0,57.09175,785.04041,3964.20784,0.0
2016-03-03 07:00:00,-4993.92,0.0,452.78146,850.0564,3691.08214,0.0
2016-03-03 08:00:00,-4998.07,0.0,940.6963,786.5097,3270.864,0.0
2016-03-03 09:00:00,-5051.53,0.0,1402.87594,646.59678,3002.05728,0.0
2016-03-03 10:00:00,-4994.36,0.0,1825.26702,491.29307,2677.7999,0.0
2016-03-03 11:00:00,-4882.09,0.0,1874.19026,423.81604,2584.08371,0.0
2016-03-03 12:00:00,-4862.81,0.0,1781.17463,587.93547,2493.6999,0.0
2016-03-03 13:00:00,-4759.09,0.0,1531.46412,627.01852,2600.60736,0.0
2016-03-03 14:00:00,-4619.53,0.0,1084.304,743.31264,2791.91336,0.0
2016-03-03 15:00:00,-4634.6,0.0,605.6995,922.41881,3106.48168,0.0
2016-03-03 16:00:00,-4954.79,0.0,125.42617,1040.47608,3788.88775,0.0
2016-03-03 17:00:00,-5089.58,0.0,0.17567,1124.07855,3965.32578,0.0
2016-03-03 18:00:00,-4831.95,0.0,0.0,1214.14589,3617.80411,0.0
2016-03-03 19:00:00,-4503.49,0.0,0.08783,1190.67402,3312.72815,0.0
2016-03-03 20:00:00,-4181.01,0.0,0.0,998.67485,3182.33515,0.0
2016-03-03 21:00:00,-3808.62,0.0,0.0,739.63943,1987.60117,1081.37941
2016-03-03 22:00:00,-3477.74,0.0,0.0,536.65733,2941.08267,0.0
2016-03-03 23:00:00,-3276.65,0.0,0.0,355.16357,2921.48643,0.0
2016-03-04 00:00:00,-3173.99,0.0,0.0,245.7751,2928.2149,0.0
2016-03-04 01:00:00,-3114.51,0.0,0.0,420.17955,2694.33045,0.0
2016-03-04 02:00:00,-3115.11,0.0,0.0,499.15376,2615.95624,0.0
2016-03-04 03:00:00,-3208.21,0.0,0.0,387.63483,2820.57517,0.0
2016-03-04 04:00:00,-3465.9,0.0,0.0,558.14566,2907.75434,0.0
2016-03-04 05:00:00,-4148.67,0.0,0.0,684.90846,3463.76154,0.0
2016-03-04 06:00:00,-4720.65,0.0,55.86208,615.96213,4048.82579,0.0
2016-03-04 07:00:00,-4952.4,0.0,313.03843,653.97995,3985.38161,0.0
2016-03-04 08:00:00,-4923.2,0.0,735.95652,594.14321,3593.10027,0.0
2016-03-04 09:00:00,-5021.37,0.0,1160.98261,707.68242,3152.70498,0.0
2016-03-04 10:00:00,-5017.8,0.0,1483.85839,709.99655,2823.94507,0.0
2016-03-04 11:00:00,-5195.13,0.0,1468.22403,970.31759,2756.58838,0.0
2016-03-04 12:00:00,-4656.51,0.0,1378.10691,1141.34268,2137.06041,0.0
2016-03-04 13:00:00,-4473.22,0.0,1230.0197,1189.64551,2053.55479,0.0
2016-03-04 14:00:00,-4357.32,0.0,784.00142,1315.41654,2257.90204,0.0
2016-03-04 15:00:00,-4438.28,0.0,390.50754,1497.60821,2550.16425,0.0
2016-03-04 16:00:00,-4749.91,0.0,84.84712,1671.90247,2993.16042,0.0
2016-03-04 17:00:00,-4906.6,0.0,0.17567,1878.04353,3028.3808,0.0
2016-03-04 18:00:00,-4574.32,0.0,0.0,2557.88295,2016.43705,0.0
2016-03-04 19:00:00,-4294.93,0.0,0.08783,2744.48248,1550.35968,0.0
2016-03-04 20:00:00,-4015.38,0.0,0.0,2713.59071,1301.78929,0.0
2016-03-04 21:00:00,-3741.77,0.0,0.0,2724.16958,1017.60042,0.0
2016-03-04 22:00:00,-3483.69,0.0,0.0,2848.72845,634.96155,0.0
2016-03-04 23:00:00,-3155.2,0.0,0.0,3155.2,0.0,0.0
2016-03-05 00:00:00,-3003.41,-637.77876,0.0,3641.18876,0.0,0.0
2016-03-05 01:00:00,-2913.07,-429.2718,0.0,3342.3418,0.0,0.0
2016-03-05 02:00:00,-2862.72,-726.74984,0.0,3589.46984,0.0,0.0
2016-03-05 03:00:00,-2874.58,-853.70079,0.0,3728.28079,0.0,0.0
2016-03-05 04:00:00,-2958.97,-758.03401,0.0,3717.00401,0.0,0.0
2016-03-05 05:00:00,-3159.0,-450.87057,0.08783,3609.78274,0.0,0.0
2016-03-05 06:00:00,-3433.7,0.0,7.72934,3349.49842,75.17017,1.30206
2016-03-05 07:00:00,-3802.82,0.0,69.21276,3266.26328,467.34396,0.0
2016-03-05 08:00:00,-4046.57,0.0,219.05664,3292.89412,534.61925,0.0
2016-03-05 09:00:00,-4154.89,0.0,328.58495,2931.11875,895.18629,0.0
2016-03-05 10:00:00,-4171.82,0.0,347.90831,2506.60481,1317.30688,0.0
2016-03-05 11:00:00,-4102.64,0.0,395.86538,2396.2613,1310.51332,0.0
2016-03-05 12:00:00,-4024.42,0.0,405.17573,2212.49014,1406.75413,0.0
2016-03-05 13:00:00,-4009.45,0.0,308.38326,2057.59049,1643.47625,0.0
2016-03-05 14:00:00,-3966.24,0.0,216.24597,2116.1416,1633.85243,0.0
2016-03-05 15:00:00,-4037.87,0.0,102.41381,2228.57884,1706.87735,0.0
2016-03-05 16:00:00,-4387.3,0.0,18.09369,2250.72835,2118.47795,0.0
2016-03-05 17:00:00,-4512.87,0.0,0.08783,2065.8185,2446.96367,0.0
2016-03-05 18:00:00,-4236.07,0.0,0.0,1958.74416,2277.32584,0.0
2016-03-05 19:00:00,-3964.27,0.0,0.0,1963.77647,2000.49353,0.0
2016-03-05 20:00:00,-3725.74,0.0,0.0,1743.16292,1982.57708,0.0
2016-03-05 21:00:00,-3507.03,0.0,0.0,1647.36536,1859.66464,0.0
2016-03-05 22:00:00,-3298.71,0.0,0.0,1614.45332,1684.25668,0.0
2016-03-05 23:00:00,-3079.19,0.0,0.0,1489.89445,1589.29555,0.0
2016-03-06 00:00:00,-2933.56,0.0,0.0,1372.02085,1561.53915,0.0
2016-03-06 01:00:00,-2851.98,0.0,0.0,1359.97269,1492.00731,0.0
2016-03-06 02:00:00,-2831.89,0.0,0.0,1228.47144,1603.41856,0.0
2016-03-06 03:00:00,-2887.98,0.0,0.0,1157.50485,1730.47515,0.0
2016-03-06 04:00:00,-2965.05,0.0,0.0,1181.19711,1783.85289,0.0
2016-03-06 05:00:00,-3131.35,0.0,0.0,1022.44057,2108.90943,0.0
2016-03-06 06:00:00,-3358.74,0.0,9.57385,1099.98223,2249.18392,0.0
2016-03-06 07:00:00,-3717.53,0.0,85.90112,1177.78102,2453.84787,0.0
2016-03-06 08:00:00,-3980.03,0.0,210.09762,1179.80129,2590.13109,0.0
2016-03-06 09:00:00,-4124.69,0.0,353.61749,1222.99834,2548.07417,0.0
2016-03-06 10:00:00,-4166.7,0.0,459.9838,869.92851,2836.78769,0.0
2016-03-06 11:00:00,-4106.23,0.0,548.43209,636.93622,2920.86169,0.0
2016-03-06 12:00:00,-4078.98,0.0,542.19592,498.67624,3038.10784,0.0
2016-03-06 13:00:00,-4029.02,0.0,443.20761,632.74875,2953.06364,0.0
2016-03-06 14:00:00,-4027.98,0.0,350.98249,835.76757,2841.22994,0.0
2016-03-06 15:00:00,-4122.79,0.0,213.25963,601.45292,3308.07745,0.0
2016-03-06 16:00:00,-4492.38,0.0,46.28823,500.88017,3945.21159,0.0
2016-03-06 17:00:00,-4728.4,0.0,0.43917,393.9895,4184.25207,149.71927
2016-03-06 18:00:00,-4480.45,0.0,0.0,322.80251,4157.64749,0.0
2016-03-06 19:00:00,-4172.61,0.0,0.0,268.51233,3904.09767,0.0
2016-03-06 20:00:00,-3891.21,0.0,0.0,242.4692,3648.7408,0.0
2016-03-06 21:00:00,-3595.5,0.0,0.0,239.75102,3355.74898,0.0
2016-03-06 22:00:00,-3364.41,0.0,0.0,267.63075,3096.77925,0.0
2016-03-06 23:00:00,-3182.57,0.0,0.0,249.15446,2933.41554,0.0
2016-03-07 00:00:00,-3074.87,0.0,0.0,166.87435,2907.99565,0.0
2016-03-07 01:00:00,-3035.29,0.0,0.0,256.5009,2778.7891,0.0
2016-03-07 02:00:00,-3058.07,0.0,0.0,340.0299,2718.0401,0.0
2016-03-07 03:00:00,-3136.3,0.0,0.0,422.71407,2713.58593,0.0
2016-03-07 04:00:00,-3424.86,0.0,0.0,498.38239,2926.47761,0.0
2016-03-07 05:00:00,-4124.98,0.0,0.08783,554.61937,3570.27279,0.0
2016-03-07 06:00:00,-4734.93,0.0,53.49057,474.57993,4184.25207,22.60743
2016-03-07 07:00:00,-4990.86,0.0,271.66888,456.21383,4184.25207,78.72523
2016-03-07 08:00:00,-4990.12,0.0,608.94934,538.31028,3842.86038,0.0
2016-03-07 09:00:00,-5027.28,0.0,931.56162,747.79397,3347.92441,0.0
2016-03-07 10:00:00,-4972.79,0.0,1263.57208,1004.66219,2704.55573,0.0
2016-03-07 11:00:00,-4891.21,0.0,1531.99112,852.48072,2506.73816,0.0
2016-03-07 12:00:00,-4894.18,0.0,1438.53632,932.40997,2523.23371,0.0
2016-03-07 13:00:00,-4817.52,0.0,1253.82257,827.31917,2736.37826,0.0
2016-03-07 14:00:00,-4666.85,0.0,861.55836,697.98512,3107.30652,0.0
2016-03-07 15:00:00,-4670.1,0.0,475.00332,762.59705,3432.49963,0.0
2016-03-07 16:00:00,-5023.85,0.0,108.56215,914.99891,4000.28894,0.0
2016-03-07 17:00:00,-5130.13,0.0,0.7905,835.21659,4184.25207,109.87084
2016-03-07 18:00:00,-4888.3,0.0,0.08783,645.12749,4184.25207,58.83261
2016-03-07 19:00:00,-4555.22,0.0,0.08783,505.3615,4049.77066,0.0
2016-03-07 20:00:00,-4215.36,0.0,0.0,549.21974,3666.14026,0.0
2016-03-07 21:00:00,-3862.01,0.0,0.0,646.30292,3215.70708,0.0
2016-03-07 22:00:00,-3519.82,0.0,0.0,579.56053,2940.25947,0.0
2016-03-07 23:00:00,-3304.47,0.0,0.0,553.51741,2750.95259,0.0
2016-03-08 00:00:00,-3199.2,0.0,0.0,400.93188,2798.26812,0.0
2016-03-08 01:00:00,-3151.37,0.0,0.0,258.19058,2893.17942,0.0
2016-03-08 02:00:00,-3179.82,0.0,0.0,246.36281,2933.45719,0.0
2016-03-08 03:00:00,-3276.55,0.0,0.0,273.17731,3003.37269,0.0
2016-03-08 04:00:00,-3565.78,0.0,0.0,326.73285,3239.04715,0.0
2016-03-08 05:00:00,-4227.39,0.0,0.78904,294.59218,3932.00878,0.0
2016-03-08 06:00:00,-4806.65,0.0,127.298,274.7568,4184.25207,220.34313
2016-03-08 07:00:00,-4994.33,0.0,500.24959,240.33873,4184.25207,69.48961
2016-03-08 08:00:00,-5033.62,0.0,829.01509,179.87755,4024.72737,0.0
2016-03-08 09:00:00,-5079.11,0.0,1239.48977,223.55212,3616.0681,0.0
2016-03-08 10:00:00,-5011.95,0.0,1465.94345,211.83455,3334.172,0.0
2016-03-08 11:00:00,-4935.03,0.0,1526.26096,261.01896,3147.75008,0.0
2016-03-08 12:00:00,-4929.12,0.0,1215.994,446.66346,3266.46254,0.0
2016-03-08 13:00:00,-4856.55,0.0,846.54925,816.18931,3193.81144,0.0
2016-03-08 14:00:00,-4729.65,0.0,619.92023,891.38011,3218.34966,0.0
2016-03-08 15:00:00,-4728.94,0.0,360.67767,614.71324,3753.54909,0.0
2016-03-08 16:00:00,-4998.01,0.0,126.59664,673.41128,4184.25207,13.75002
2016-03-08 17:00:00,-5079.43,0.0,1.13972,712.38414,4184.25207,181.65408
2016-03-08 18:00:00,-4866.67,0.0,0.0,653.4657,4184.25207,28.95223
2016-03-08 19:00:00,-4538.1,0.0,0.08767,769.02518,3768.98715,0.0
2016-03-08 20:00:00,-4207.03,0.0,0.0,911.36242,3295.66758,0.0
2016-03-08 21:00:00,-3862.24,0.0,0.0,978.17828,2884.06172,0.0
2016-03-08 22:00:00,-3497.05,0.0,0.0,907.28515,2589.76485,0.0
2016-03-08 23:00:00,-3276.18,0.0,0.0,1120.22167,2155.95833,0.0
2016-03-09 00:00:00,-3172.47,0.0,0.0,1130.91074,2041.55926,0.0
2016-03-09 01:00:00,-3111.36,0.0,0.0,1094.14181,2017.21819,0.0
2016-03-09 02:00:00,-3130.77,0.0,0.0,1319.23669,1811.53331,0.0
2016-03-09 03:00:00,-3239.25,0.0,0.0,1250.36383,1988.88617,0.0
2016-03-09 04:00:00,-3490.24,0.0,0.0,1519.28021,1970.95979,0.0
2016-03-09 05:00:00,-4150.18,0.0,1.92876,1559.46523,2588.78602,0.0
2016-03-09 06:00:00,-4720.24,0.0,128.78841,1732.40039,2859.05121,0.0
2016-03-09 07:00:00,-4950.9,0.0,521.46592,1963.48261,2465.95147,0.0
2016-03-09 08:00:00,-4940.69,0.0,1118.94242,2007.08372,1814.66385,0.0
2016-03-09 09:00:00,-4984.91,0.0,1903.33307,1919.73457,1161.84236,0.0
2016-03-09 10:00:00,-4916.74,0.0,2675.97584,1770.23455,470.52962,0.0
2016-03-09 11:00:00,-4771.15,0.0,3163.51316,1584.81044,22.8264,0.0
2016-03-09 12:00:00,-4738.29,0.0,3248.90452,1304.28669,185.0988,0.0
2016-03-09 13:00:00,-4610.84,0.0,2903.21855,943.61329,764.00816,0.0
2016-03-09 14:00:00,-4443.4,0.0,2106.64166,1059.17277,1277.58557,0.0
2016-03-09 15:00:00,-4458.1,0.0,1115.43559,1054.10372,2288.56068,0.0
2016-03-09 16:00:00,-4726.78,0.0,246.53029,1367.83338,3112.41633,0.0
2016-03-09 17:00:00,-4918.73,0.0,2.89314,2414.44374,2501.39313,0.0
2016-03-09 18:00:00,-4761.94,0.0,0.0,2640.56711,2121.37289,0.0
2016-03-09 19:00:00,-4452.51,0.0,0.08767,2550.24265,1902.17968,0.0
2016-03-09 20:00:00,-4137.4,0.0,0.0,2441.4419,1695.9581,0.0
2016-03-09 21:00:00,-3783.41,0.0,0.0,2069.60191,1713.80809,0.0
2016-03-09 22:00:00,-3454.07,0.0,0.0,1810.01551,1644.05449,0.0
2016-03-09 23:00:00,-3215.05,0.0,0.0,1493.20035,1721.84965,0.0
2016-03-10 00:00:00,-3139.96,0.0,0.0,1473.80575,1666.15425,0.0
2016-03-10 01:00:00,-3113.53,0.0,0.0,1182.11541,1931.41459,0.0
2016-03-10 02:00:00,-3129.15,0.0,0.0,1394.31729,1734.83271,0.0
2016-03-10 03:00:00,-3177.11,0.0,0.0,1438.24899,1738.86101,0.0
2016-03-10 04:00:00,-3472.89,0.0,0.0,1426.78855,2046.10145,0.0
2016-03-10 05:00:00,-4138.75,0.0,1.13972,878.89117,3258.71911,0.0
2016-03-10 06:00:00,-4738.41,0.0,105.20496,966.86477,3666.34027,0.0
2016-03-10 07:00:00,-4981.15,0.0,352.61196,1038.8966,3589.64144,0.0
2016-03-10 08:00:00,-4974.45,0.0,670.06793,922.45555,3381.92653,0.0
2016-03-10 09:00:00,-5038.54,0.0,1112.36711,877.34841,3048.82447,0.0
2016-03-10 10:00:00,-4998.24,0.0,1688.97797,623.3453,2685.91673,0.0
2016-03-10 11:00:00,-4891.17,0.0,1987.05869,534.15954,2369.95177,0.0
2016-03-10 12:00:00,-4875.24,0.0,1935.42059,629.07553,2310.74389,0.0
2016-03-10 13:00:00,-4769.55,0.0,1442.18466,671.17062,2656.19472,0.0
2016-03-10 14:00:00,-4623.25,0.0,1007.16215,861.62704,2754.46081,0.0
2016-03-10 15:00:00,-4615.26,0.0,507.7016,757.12395,3350.43445,0.0
2016-03-10 16:00:00,-4904.92,0.0,116.33915,787.42801,4001.15284,0.0
2016-03-10 17:00:00,-5039.57,0.0,2.01643,823.71941,4184.25207,29.58209
2016-03-10 18:00:00,-4851.55,0.0,0.0,610.15845,4184.25207,57.13949
2016-03-10 19:00:00,-4525.62,0.0,0.0,553.33375,3972.28625,0.0
2016-03-10 20:00:00,-4223.19,0.0,0.0,502.45966,3720.73034,0.0
2016-03-10 21:00:00,-3873.43,0.0,0.0,372.3175,3501.1125,0.0
2016-03-10 22:00:00,-3524.64,0.0,0.0,300.91012,3223.72988,0.0
2016-03-10 23:00:00,-3305.34,0.0,0.0,271.70803,3033.63197,0.0
2016-03-11 00:00:00,-3181.75,0.0,0.0,235.63701,2946.11299,0.0
2016-03-11 01:00:00,-3145.27,0.0,0.0,285.40913,2859.86087,0.0
2016-03-11 02:00:00,-3170.87,0.0,0.0,396.08323,2774.78677,0.0
2016-03-11 03:00:00,-3256.67,0.0,0.0,347.19268,2909.47732,0.0
2016-03-11 04:00:00,-3536.86,0.0,0.0,348.07425,3188.78575,0.0
2016-03-11 05:00:00,-4187.74,0.0,1.57807,336.8342,3849.32772,0.0
2016-03-11 06:00:00,-4746.0,0.0,98.1913,428.55449,4184.25207,35.00215
2016-03-11 07:00:00,-4985.49,0.0,372.86391,462.42157,4150.20452,0.0
2016-03-11 08:00:00,-4997.41,0.0,686.28702,404.23778,3906.8852,0.0
2016-03-11 09:00:00,-5036.24,0.0,1114.03286,419.95916,3502.24799,0.0
2016-03-11 10:00:00,-4956.43,0.0,1819.7828,326.69612,2809.95108,0.0
2016-03-11 11:00:00,-4756.81,0.0,2288.03255,297.60422,2171.17323,0.0
2016-03-11 12:00:00,-4622.57,0.0,2557.00656,267.2267,1798.33674,0.0
