snapshot,electricity,solar,offshore wind,CCGT
2016-03-02 02:00:00,-3100.29,0.0,3100.29,0.0
2016-03-02 03:00:00,-3194.76,0.0,3194.76,0.0
2016-03-02 04:00:00,-3445.48,0.07436,3418.97021,26.43542
2016-03-02 05:00:00,-4113.3,0.0,3638.95936,474.34064
2016-03-02 06:00:00,-4732.47,3.86693,3356.25888,1372.34419
2016-03-02 07:00:00,-4958.59,56.51674,3203.93878,1698.13449
2016-03-02 08:00:00,-5015.93,159.43669,2866.81448,1989.67883
2016-03-02 09:00:00,-5114.81,261.01809,2861.85677,1991.93515
2016-03-02 10:00:00,-5096.52,372.41555,3139.30356,1584.8009
2016-03-02 11:00:00,-5017.21,497.94219,2982.09974,1537.16807
2016-03-02 12:00:00,-4998.68,602.34943,2703.65401,1692.67656
2016-03-02 13:00:00,-4904.81,520.69762,1915.04509,2469.06729
2016-03-02 14:00:00,-4765.39,345.5701,1159.06827,3260.75163
2016-03-02 15:00:00,-4795.84,158.76741,1266.76898,3370.30361
2016-03-02 16:00:00,-5147.14,23.20161,1716.10772,3407.83067
2016-03-02 17:00:00,-5198.45,0.07436,1760.20914,3438.16649
2016-03-02 18:00:00,-4882.54,0.07436,1792.50826,3089.95738
2016-03-02 19:00:00,-4574.56,0.07436,1722.50835,2851.97729
2016-03-02 20:00:00,-4221.9,0.0,1780.37296,2441.52704
2016-03-02 21:00:00,-3829.81,0.0,1722.36035,2107.44965
2016-03-02 22:00:00,-3506.95,0.0,1622.57719,1884.37281
2016-03-02 23:00:00,-3288.04,0.0,1539.88702,1748.15298
2016-03-03 00:00:00,-3196.32,0.0,1418.6821,1777.6379
2016-03-03 01:00:00,-3162.04,0.0,1044.81895,2117.22105
2016-03-03 02:00:00,-3206.41,0.0,776.9916,2429.4184
2016-03-03 03:00:00,-3309.65,0.07436,812.8425,2496.73313
2016-03-03 04:00:00,-3573.22,0.07436,606.87554,2966.2701
2016-03-03 05:00:00,-4254.19,0.07436,591.41044,3662.70519
2016-03-03 06:00:00,-4806.34,48.33668,790.71779,3967.28552
2016-03-03 07:00:00,-4993.92,383.34707,856.20397,3754.36896
2016-03-03 08:00:00,-4998.07,796.4398,792.19771,3409.43249
2016-03-03 09:00:00,-5051.53,1187.74383,651.27294,3212.51322
2016-03-03 10:00:00,-4994.36,1545.36092,494.84608,2954.153
2016-03-03 11:00:00,-4882.09,1586.78174,426.88106,2868.42721
2016-03-03 12:00:00,-4862.81,1508.03013,592.1874,2762.59248
2016-03-03 13:00:00,-4759.09,1296.61291,631.5531,2830.92399
2016-03-03 14:00:00,-4619.53,918.02515,748.68825,2952.8166
2016-03-03 15:00:00,-4634.6,512.81502,929.08971,3192.69527
2016-03-03 16:00:00,-4954.79,106.19197,1048.00076,3800.59727
2016-03-03 17:00:00,-5089.58,0.14873,1132.20784,3957.22343
2016-03-03 18:00:00,-4831.95,0.0,1222.92654,3609.02346
2016-03-03 19:00:00,-4503.49,0.07436,1199.28492,3304.13072
2016-03-03 20:00:00,-4181.01,0.0,1005.89722,3175.11278
2016-03-03 21:00:00,-3808.62,0.0,744.98847,3063.63153
2016-03-03 22:00:00,-3477.74,0.0,540.53841,2937.20159
2016-03-03 23:00:00,-3276.65,0.0,357.7321,2918.9179
2016-03-04 00:00:00,-3173.99,0.0,247.55253,2926.43747
2016-03-04 01:00:00,-3114.51,0.0,423.21827,2691.29173
2016-03-04 02:00:00,-3115.11,0.0,502.76362,2612.34638
2016-03-04 03:00:00,-3208.21,0.0,390.43818,2817.77182
2016-03-04 04:00:00,-3465.9,0.0,562.18215,2903.71785
2016-03-04 05:00:00,-4148.67,0.0,689.86169,3458.80831
2016-03-04 06:00:00,-4720.65,47.29558,620.41675,4052.93767
2016-03-04 07:00:00,-4952.4,265.03375,658.70951,4028.65674
2016-03-04 08:00:00,-4923.2,623.09702,598.44003,3701.66295
2016-03-04 09:00:00,-5021.37,982.94503,712.80035,3325.62462
2016-03-04 10:00:00,-5017.8,1256.30756,715.13121,3046.36123
2016-03-04 11:00:00,-5195.13,1243.07074,977.33489,2974.72437
2016-03-04 12:00:00,-4656.51,1166.77315,1149.59682,2340.14003
2016-03-04 13:00:00,-4473.22,1041.39523,1198.24898,2233.57579
2016-03-04 14:00:00,-4357.32,663.7742,1324.92958,2368.61623
2016-03-04 15:00:00,-4438.28,330.62291,1508.43885,2599.21824
2016-03-04 16:00:00,-4749.91,71.83575,1683.9936,2994.08066
2016-03-04 17:00:00,-4906.6,0.14873,1891.62546,3014.82581
2016-03-04 18:00:00,-4574.32,0.0,2576.38145,1997.93855
2016-03-04 19:00:00,-4294.93,0.07436,2764.33047,1530.52517
2016-03-04 20:00:00,-4015.38,0.0,2733.21529,1282.16471
2016-03-04 21:00:00,-3741.77,0.0,2743.87066,997.89934
2016-03-04 22:00:00,-3483.69,0.0,2869.33033,614.35967
2016-03-04 23:00:00,-3155.2,0.0,3155.2,0.0
2016-03-05 00:00:00,-3003.41,0.0,3003.41,0.0
2016-03-05 01:00:00,-2913.07,0.0,2913.07,0.0
2016-03-05 02:00:00,-2862.72,0.0,2862.72,0.0
2016-03-05 03:00:00,-2874.58,0.0,2874.58,0.0
2016-03-05 04:00:00,-2958.97,0.0,2958.97,0.0
2016-03-05 05:00:00,-3159.0,0.07436,3158.92564,0.0
2016-03-05 06:00:00,-3433.7,6.54404,3373.72186,53.4341
2016-03-05 07:00:00,-3802.82,58.59893,3289.88476,454.33631
2016-03-05 08:00:00,-4046.57,185.46413,3316.70819,544.39768
2016-03-05 09:00:00,-4154.89,278.1962,2952.31648,924.37732
2016-03-05 10:00:00,-4171.82,294.55631,2524.73247,1352.53123
2016-03-05 11:00:00,-4102.64,335.15912,2413.59096,1353.88992
2016-03-05 12:00:00,-4024.42,343.04172,2228.49078,1452.8875
2016-03-05 13:00:00,-4009.45,261.09245,2072.4709,1675.88666
2016-03-05 14:00:00,-3966.24,183.08448,2131.44545,1651.71007
2016-03-05 15:00:00,-4037.87,86.70857,2244.69583,1706.4656
2016-03-05 16:00:00,-4387.3,15.31901,2267.00553,2104.97546
2016-03-05 17:00:00,-4512.87,0.07436,2080.75841,2432.03722
2016-03-05 18:00:00,-4236.07,0.0,1972.90971,2263.16029
2016-03-05 19:00:00,-3964.27,0.0,1977.97842,1986.29158
2016-03-05 20:00:00,-3725.74,0.0,1755.7694,1969.9706
2016-03-05 21:00:00,-3507.03,0.0,1659.27904,1847.75096
2016-03-05 22:00:00,-3298.71,0.0,1626.12898,1672.58102
2016-03-05 23:00:00,-3079.19,0.0,1500.66931,1578.52069
2016-03-06 00:00:00,-2933.56,0.0,1381.94325,1551.61675
2016-03-06 01:00:00,-2851.98,0.0,1369.80796,1482.17204
2016-03-06 02:00:00,-2831.89,0.0,1237.3557,1594.5343
2016-03-06 03:00:00,-2887.98,0.0,1165.87587,1722.10413
2016-03-06 04:00:00,-2965.05,0.0,1189.73948,1775.31052
2016-03-06 05:00:00,-3131.35,0.0,1029.83482,2101.51518
2016-03-06 06:00:00,-3358.74,8.10569,1107.93726,2242.69705
2016-03-06 07:00:00,-3717.53,72.72812,1186.29868,2458.50321
2016-03-06 08:00:00,-3980.03,177.87899,1188.33356,2613.81745
2016-03-06 09:00:00,-4124.69,299.38997,1231.84302,2593.45701
2016-03-06 10:00:00,-4166.7,389.44493,876.2198,2901.03527
2016-03-06 11:00:00,-4106.23,464.32961,641.54251,3000.35788
2016-03-06 12:00:00,-4078.98,459.04975,502.28265,3117.6476
2016-03-06 13:00:00,-4029.02,375.24138,637.32476,3016.45386
2016-03-06 14:00:00,-4027.98,297.15905,841.81181,2889.00914
2016-03-06 15:00:00,-4122.79,180.5561,605.8026,3336.4313
2016-03-06 16:00:00,-4492.38,39.18989,504.50252,3948.68759
2016-03-06 17:00:00,-4728.4,0.37182,396.83881,4331.18937
2016-03-06 18:00:00,-4480.45,0.0,325.137,4155.313
2016-03-06 19:00:00,-4172.61,0.0,270.4542,3902.1558
2016-03-06 20:00:00,-3891.21,0.0,244.22273,3646.98727
2016-03-06 21:00:00,-3595.5,0.0,241.48489,3354.01511
2016-03-06 22:00:00,-3364.41,0.0,269.56625,3094.84375
2016-03-06 23:00:00,-3182.57,0.0,250.95634,2931.61366
2016-03-07 00:00:00,-3074.87,0.0,168.08118,2906.78882
2016-03-07 01:00:00,-3035.29,0.0,258.3559,2776.9341
2016-03-07 02:00:00,-3058.07,0.0,342.48899,2715.58101
2016-03-07 03:00:00,-3136.3,0.0,425.77112,2710.52888
2016-03-07 04:00:00,-3424.86,0.0,501.98667,2922.87333
2016-03-07 05:00:00,-4124.98,0.07436,558.63036,3566.27528
2016-03-07 06:00:00,-4734.93,45.28775,478.01207,4211.63018
2016-03-07 07:00:00,-4990.86,230.00824,459.51315,4301.33861
2016-03-07 08:00:00,-4990.12,515.56649,542.20332,3932.35019
2016-03-07 09:00:00,-5027.28,788.70593,753.20199,3485.37208
2016-03-07 10:00:00,-4972.79,1069.80233,1011.92787,2891.0598
2016-03-07 11:00:00,-4891.21,1297.0591,858.64583,2735.50508
2016-03-07 12:00:00,-4894.18,1217.93567,939.15312,2737.09121
2016-03-07 13:00:00,-4817.52,1061.54791,833.30231,2922.66978
2016-03-07 14:00:00,-4666.85,729.43772,703.03292,3234.37936
2016-03-07 15:00:00,-4670.1,402.1612,768.11212,3499.82669
2016-03-07 16:00:00,-5023.85,91.91406,921.61615,4010.31979
2016-03-07 17:00:00,-5130.13,0.66928,841.25684,4288.20388
2016-03-07 18:00:00,-4888.3,0.07436,649.79303,4238.43261
2016-03-07 19:00:00,-4555.22,0.07436,509.01626,4046.12938
2016-03-07 20:00:00,-4215.36,0.0,553.19167,3662.16833
2016-03-07 21:00:00,-3862.01,0.0,650.97696,3211.03304
2016-03-07 22:00:00,-3519.82,0.0,583.75189,2936.06811
2016-03-07 23:00:00,-3304.47,0.0,557.52042,2746.94958
2016-03-08 00:00:00,-3199.2,0.0,403.8314,2795.3686
2016-03-08 01:00:00,-3151.37,0.0,260.0578,2891.3122
2016-03-08 02:00:00,-3179.82,0.0,248.1445,2931.6755
2016-03-08 03:00:00,-3276.55,0.0,275.15292,3001.39708
2016-03-08 04:00:00,-3565.78,0.0,329.09577,3236.68423
2016-03-08 05:00:00,-4227.39,0.66804,296.72266,3929.9993
2016-03-08 06:00:00,-4806.65,107.77676,276.74383,4422.12942
2016-03-08 07:00:00,-4994.33,423.53593,242.07685,4328.71722
2016-03-08 08:00:00,-5033.62,701.88498,181.17841,4150.5566
2016-03-08 09:00:00,-5079.11,1049.41306,225.16884,3804.5281
2016-03-08 10:00:00,-5011.95,1241.13989,213.36653,3557.44358
2016-03-08 11:00:00,-4935.03,1292.20767,262.90664,3379.9157
2016-03-08 12:00:00,-4929.12,1029.52038,449.89371,3449.70591
2016-03-08 13:00:00,-4856.55,716.73027,822.09196,3317.72777
2016-03-08 14:00:00,-4729.65,524.85498,897.82654,3306.96848
2016-03-08 15:00:00,-4728.94,305.36747,619.15882,3804.41371
2016-03-08 16:00:00,-4998.01,107.18294,678.28136,4212.54569
2016-03-08 17:00:00,-5079.43,0.96494,717.53607,4360.92899
2016-03-08 18:00:00,-4866.67,0.0,658.19154,4208.47846
2016-03-08 19:00:00,-4538.1,0.07423,774.58674,3763.43904
2016-03-08 20:00:00,-4207.03,0.0,917.95336,3289.07664
2016-03-08 21:00:00,-3862.24,0.0,985.25243,2876.98757
2016-03-08 22:00:00,-3497.05,0.0,913.8466,2583.2034
2016-03-08 23:00:00,-3276.18,0.0,1128.32307,2147.85693
2016-03-09 00:00:00,-3172.47,0.0,1139.08944,2033.38056
2016-03-09 01:00:00,-3111.36,0.0,1102.0546,2009.3054
2016-03-09 02:00:00,-3130.77,0.0,1328.77735,1801.99265
2016-03-09 03:00:00,-3239.25,0.0,1259.40641,1979.84359
2016-03-09 04:00:00,-3490.24,0.0,1530.26758,1959.97242
2016-03-09 05:00:00,-4150.18,1.63298,1570.74321,2577.8038
2016-03-09 06:00:00,-4720.24,109.0386,1744.92904,2866.27236
2016-03-09 07:00:00,-4950.9,441.49872,1977.68243,2531.71885
2016-03-09 08:00:00,-4940.69,947.35174,2021.59887,1971.73939
2016-03-09 09:00:00,-4984.91,1611.45548,1933.61801,1439.83651
2016-03-09 10:00:00,-4916.74,2265.61288,1783.03681,868.09031
2016-03-09 11:00:00,-4771.15,2678.38598,1596.27172,496.4923
2016-03-09 12:00:00,-4738.29,2750.6825,1313.71923,673.88826
2016-03-09 13:00:00,-4610.84,2458.00775,950.43746,1202.39479
2016-03-09 14:00:00,-4443.4,1783.58654,1066.83266,1592.9808
2016-03-09 15:00:00,-4458.1,944.38268,1061.72696,2451.99036
2016-03-09 16:00:00,-4726.78,208.72468,1377.72549,3140.32983
2016-03-09 17:00:00,-4918.73,2.44947,2431.90489,2484.37564
2016-03-09 18:00:00,-4761.94,0.0,2659.66358,2102.27642
2016-03-09 19:00:00,-4452.51,0.07423,2568.6859,1883.74987
2016-03-09 20:00:00,-4137.4,0.0,2459.0983,1678.3017
2016-03-09 21:00:00,-3783.41,0.0,2084.56919,1698.84081
2016-03-09 22:00:00,-3454.07,0.0,1823.10547,1630.96453
2016-03-09 23:00:00,-3215.05,0.0,1503.99911,1711.05089
2016-03-10 00:00:00,-3139.96,0.0,1484.46426,1655.49574
2016-03-10 01:00:00,-3113.53,0.0,1190.66442,1922.86558
2016-03-10 02:00:00,-3129.15,0.0,1404.40093,1724.74907
2016-03-10 03:00:00,-3177.11,0.0,1448.65035,1728.45965
2016-03-10 04:00:00,-3472.89,0.0,1437.10702,2035.78298
2016-03-10 05:00:00,-4138.75,0.96494,885.24727,3252.53779
2016-03-10 06:00:00,-4738.41,89.0717,973.85709,3675.48121
2016-03-10 07:00:00,-4981.15,298.53864,1046.40985,3636.2015
2016-03-10 08:00:00,-4974.45,567.31249,929.12671,3478.0108
2016-03-10 09:00:00,-5038.54,941.78476,883.69336,3213.06188
2016-03-10 10:00:00,-4998.24,1429.97189,627.85331,2940.41479
2016-03-10 11:00:00,-4891.17,1682.34171,538.02256,2670.80573
2016-03-10 12:00:00,-4875.24,1638.62235,633.62497,2602.99268
2016-03-10 13:00:00,-4769.55,1221.02453,676.0245,2872.50097
2016-03-10 14:00:00,-4623.25,852.71306,867.85829,2902.67865
2016-03-10 15:00:00,-4615.26,429.84517,762.59944,3422.81539
2016-03-10 16:00:00,-4904.92,98.49845,793.12265,4013.29889
2016-03-10 17:00:00,-5039.57,1.70721,829.67652,4208.18627
2016-03-10 18:00:00,-4851.55,0.0,614.57109,4236.97891
2016-03-10 19:00:00,-4525.62,0.0,557.33543,3968.28457
2016-03-10 20:00:00,-4223.19,0.0,506.09343,3717.09657
2016-03-10 21:00:00,-3873.43,0.0,375.01009,3498.41991
2016-03-10 22:00:00,-3524.64,0.0,303.08629,3221.55371
2016-03-10 23:00:00,-3305.34,0.0,273.67301,3031.66699
2016-03-11 00:00:00,-3181.75,0.0,237.34113,2944.40887
2016-03-11 01:00:00,-3145.27,0.0,287.4732,2857.7968
2016-03-11 02:00:00,-3170.87,0.0,398.94769,2771.92231
2016-03-11 03:00:00,-3256.67,0.0,349.70357,2906.96643
2016-03-11 04:00:00,-3536.86,0.0,350.59151,3186.26849
2016-03-11 05:00:00,-4187.74,1.33608,339.27017,3847.13375
2016-03-11 06:00:00,-4746.0,83.13359,431.65378,4231.21264
2016-03-11 07:00:00,-4985.49,315.68494,465.76578,4204.03927
2016-03-11 08:00:00,-4997.41,581.04438,407.16121,4009.20441
2016-03-11 09:00:00,-5036.24,943.19506,422.99628,3670.04866
2016-03-11 10:00:00,-4956.43,1540.71771,329.05877,3086.65352
2016-03-11 11:00:00,-4756.81,1937.16099,299.75648,2519.89253
2016-03-11 12:00:00,-4622.57,2164.88763,269.15927,2188.5231
2016-03-11 13:00:00,-4420.52,2053.69646,249.51342,2117.31012
2016-03-11 14:00:00,-4268.76,1577.53401,182.84332,2508.38268
2016-03-11 15:00:00,-4292.34,897.47159,156.75984,3238.10857
2016-03-11 16:00:00,-4584.37,227.35551,166.56427,4190.45022
2016-03-11 17:00:00,-4775.14,6.23502,144.95753,4623.94745
2016-03-11 18:00:00,-4579.69,0.07423,155.35392,4424.26185
2016-03-11 19:00:00,-4243.7,0.0,153.24505,4090.45495
2016-03-11 20:00:00,-3978.89,0.07423,124.27574,3854.54004
2016-03-11 21:00:00,-3727.38,0.0,72.40477,3654.97523
2016-03-11 22:00:00,-3440.96,0.0,48.17119,3392.78881
2016-03-11 23:00:00,-3232.48,0.0,75.77157,3156.70843
2016-03-12 00:00:00,-3083.25,0.0,108.18168,2975.06832
2016-03-12 01:00:00,-3014.1,0.0,117.69012,2896.40988
2016-03-12 02:00:00,-3008.62,0.0,111.43749,2897.18251
2016-03-12 03:00:00,-3044.53,0.0,76.77051,2967.75949
2016-03-12 04:00:00,-3151.04,0.0,47.9122,3103.1278
2016-03-12 05:00:00,-3337.78,2.15257,58.27159,3277.35584
2016-03-12 06:00:00,-3622.56,113.04683,69.92591,3439.58726
2016-03-12 07:00:00,-3963.05,390.05981,80.24831,3492.74188
2016-03-12 08:00:00,-4151.75,763.71559,96.60136,3291.43306
2016-03-12 09:00:00,-4211.02,1089.79223,123.57278,2997.65499
2016-03-12 10:00:00,-4178.17,1459.36555,94.01151,2624.79294
2016-03-12 11:00:00,-4091.5,1847.2728,109.18062,2135.04658
2016-03-12 12:00:00,-3986.22,2035.95635,57.05067,1893.21298
2016-03-12 13:00:00,-3900.64,2074.40563,17.79596,1808.43841
2016-03-12 14:00:00,-3892.27,2079.52726,5.99365,1806.74909
2016-03-12 15:00:00,-4061.25,2079.52726,6.36363,1975.35912
2016-03-12 16:00:00,-4388.02,1286.64069,6.10464,3095.27467
2016-03-12 17:00:00,-4500.51,7.79377,3.51479,4489.20143
2016-03-12 18:00:00,-4348.37,0.07423,1.44292,4346.85286
2016-03-12 19:00:00,-4055.57,0.0,0.11099,4055.45901
2016-03-12 20:00:00,-3815.73,0.0,4.99471,3810.73529
2016-03-12 21:00:00,-3565.59,0.0,39.03272,3526.55728
2016-03-12 22:00:00,-3319.39,0.0,66.15213,3253.23787
2016-03-12 23:00:00,-3142.62,0.0,89.83075,3052.78925
2016-03-13 00:00:00,-3025.9,0.0,130.93535,2894.96465
2016-03-13 01:00:00,-2969.65,0.0,95.38043,2874.26957
2016-03-13 02:00:00,-2974.19,0.0,65.48617,2908.70383
2016-03-13 03:00:00,-3002.4,0.0,54.7198,2947.6802
2016-03-13 04:00:00,-3089.7,0.0,54.57181,3035.12819
2016-03-13 05:00:00,-3218.53,1.63298,24.27058,3192.62644
2016-03-13 06:00:00,-3457.56,108.44479,41.0306,3308.0846
2016-03-13 07:00:00,-3781.49,401.04532,33.18706,3347.25762
2016-03-13 08:00:00,-3975.73,750.57751,83.02315,3142.12934
2016-03-13 09:00:00,-4046.43,1106.04782,82.39419,2857.988
2016-03-13 10:00:00,-4041.82,1455.87691,35.44393,2550.49916
2016-03-13 11:00:00,-3989.22,1977.83707,55.82974,1955.5532
2016-03-13 12:00:00,-3896.47,2076.5582,79.24937,1740.66243
2016-03-13 13:00:00,-3801.12,2074.55409,177.25664,1549.30927
2016-03-13 14:00:00,-3730.93,1585.99582,174.33381,1970.60037
2016-03-13 15:00:00,-3798.35,803.87208,208.59381,2785.88411
2016-03-13 16:00:00,-4200.96,226.31634,361.57987,3613.06379
2016-03-13 17:00:00,-4454.39,6.53192,436.68548,4011.17259
2016-03-13 18:00:00,-4341.38,0.07423,589.04258,3752.26319
2016-03-13 19:00:00,-4049.09,0.0,582.75295,3466.33705
2016-03-13 20:00:00,-3762.34,0.0,569.32273,3193.01727
2016-03-13 21:00:00,-3454.01,0.0,464.91483,2989.09517
2016-03-13 22:00:00,-3207.89,0.0,433.65166,2774.23834
2016-03-13 23:00:00,-3020.46,0.0,395.76587,2624.69413
2016-03-14 00:00:00,-2908.16,0.0,467.57868,2440.58132
2016-03-14 01:00:00,-2881.3,0.0,617.19793,2264.10207
2016-03-14 02:00:00,-2895.99,0.0,702.47795,2193.51205
2016-03-14 03:00:00,-2988.73,0.0,569.61871,2419.11129
2016-03-14 04:00:00,-3274.55,0.0,477.67909,2796.87091
2016-03-14 05:00:00,-3978.43,0.44536,469.76155,3508.22309
2016-03-14 06:00:00,-4615.66,53.73992,505.61245,4056.30762
2016-03-14 07:00:00,-4870.93,227.8751,590.26351,4052.7914
2016-03-14 08:00:00,-4916.09,445.58117,430.35885,4040.14998
2016-03-14 09:00:00,-4966.96,718.5117,233.53035,4014.91794
2016-03-14 10:00:00,-4946.58,927.90442,227.09273,3791.58285
2016-03-14 11:00:00,-4851.67,1168.91759,217.62128,3465.13113
2016-03-14 12:00:00,-4826.83,1327.31676,257.06098,3242.45226
2016-03-14 13:00:00,-4725.42,1293.84065,234.75128,3196.82807
2016-03-14 14:00:00,-4560.09,1014.89778,165.49133,3379.70089
2016-03-14 15:00:00,-4536.25,551.20536,185.21118,3799.83346
2016-03-14 16:00:00,-4827.57,180.74132,216.62234,4430.20634
2016-03-14 17:00:00,-4900.63,7.42264,279.96264,4613.24472
2016-03-14 18:00:00,-4755.52,0.0,378.2659,4377.2541
2016-03-14 19:00:00,-4422.91,0.0,623.67256,3799.23744
2016-03-14 20:00:00,-4067.67,0.0,815.21036,3252.45964
2016-03-14 21:00:00,-3703.24,0.0,1222.00159,2481.23841
2016-03-14 22:00:00,-3337.85,0.0,1338.65578,1999.19422
2016-03-14 23:00:00,-3096.93,0.0,1034.27456,2062.65544
2016-03-15 00:00:00,-2978.88,0.0,914.66055,2064.21945
2016-03-15 01:00:00,-2969.54,0.0,831.56341,2137.97659
2016-03-15 02:00:00,-3005.8,0.0,832.67334,2173.12666
2016-03-15 03:00:00,-3076.84,0.0,1384.16312,1692.67688
2016-03-15 04:00:00,-3347.09,0.0,1157.44037,2189.64963
2016-03-15 05:00:00,-3973.79,6.08657,1241.01848,2726.68495
2016-03-15 06:00:00,-4544.98,176.7331,1043.41303,3324.83388
2016-03-15 07:00:00,-4746.96,620.1617,1397.88931,2728.90898
2016-03-15 08:00:00,-4753.24,1256.20786,1362.74137,2134.29078
2016-03-15 09:00:00,-4793.53,1824.33684,1303.02686,1666.1663
2016-03-15 10:00:00,-4739.47,2460.23454,919.69226,1359.5432
2016-03-15 11:00:00,-4593.76,2550.86499,1295.22031,747.67469
2016-03-15 12:00:00,-4625.51,2132.37646,1518.57626,974.55727
2016-03-15 13:00:00,-4519.88,1995.05759,1602.00639,922.81602
2016-03-15 14:00:00,-4347.52,1642.92748,1428.07955,1276.51297
2016-03-15 15:00:00,-4309.22,989.28967,1097.76285,2222.16748
2016-03-15 16:00:00,-4627.31,322.14264,713.50331,3591.66405
2016-03-15 17:00:00,-4713.5,14.3257,789.23788,3909.93642
2016-03-15 18:00:00,-4652.14,0.0,747.20834,3904.93166
2016-03-15 19:00:00,-4382.04,0.07423,656.23065,3725.73512
2016-03-15 20:00:00,-4068.8,0.0,714.35426,3354.44574
2016-03-15 21:00:00,-3710.97,0.0,612.05523,3098.91477
2016-03-15 22:00:00,-3366.3,0.0,572.91152,2793.38848
2016-03-15 23:00:00,-3135.98,0.0,975.07802,2160.90198
2016-03-16 00:00:00,-3034.19,0.0,1022.62024,2011.56976
2016-03-16 01:00:00,-2989.35,0.0,633.29199,2356.05801
2016-03-16 02:00:00,-3026.11,0.0,439.68231,2586.42769
2016-03-16 03:00:00,-3128.41,0.0,312.55774,2815.85226
2016-03-16 04:00:00,-3433.13,0.0,319.55033,3113.57967
2016-03-16 05:00:00,-4027.85,21.00608,297.6846,3709.15932
2016-03-16 06:00:00,-4597.73,432.81423,283.32944,3881.58633
2016-03-16 07:00:00,-4766.97,1334.59095,259.16986,3173.20919
2016-03-16 08:00:00,-4758.24,2376.28446,177.70062,2204.25492
2016-03-16 09:00:00,-4766.51,3219.34809,154.61397,1392.54794
2016-03-16 10:00:00,-4688.08,3635.01602,120.31697,932.74701
2016-03-16 11:00:00,-4582.84,3728.68975,81.65423,772.49602
2016-03-16 12:00:00,-4561.74,3552.32779,80.98827,928.42394
2016-03-16 13:00:00,-4455.99,3111.42288,59.9365,1284.63062
2016-03-16 14:00:00,-4264.03,2378.51126,87.94386,1797.57488
2016-03-16 15:00:00,-4247.83,1392.41333,66.7071,2788.70957
2016-03-16 16:00:00,-4531.42,459.83264,87.46289,3984.12447
2016-03-16 17:00:00,-4636.27,23.52977,86.79693,4525.9433
2016-03-16 18:00:00,-4621.8,0.07423,137.63196,4484.09382
2016-03-16 19:00:00,-4343.82,0.07423,229.75657,4113.9892
2016-03-16 20:00:00,-4039.48,0.0,203.22912,3836.25088
2016-03-16 21:00:00,-3676.05,0.0,177.9596,3498.0904
2016-03-16 22:00:00,-3328.01,0.0,309.89389,3018.11611
2016-03-16 23:00:00,-3101.69,0.0,368.35048,2733.33952
2016-03-17 00:00:00,-3009.14,0.0,413.37684,2595.76316
2016-03-17 01:00:00,-2962.26,0.0,621.00871,2341.25129
2016-03-17 02:00:00,-2990.11,0.0,819.24313,2170.86687
2016-03-17 03:00:00,-3057.49,0.0,790.34782,2267.14218
2016-03-17 04:00:00,-3314.76,0.07423,760.04659,2554.63919
2016-03-17 05:00:00,-3917.21,21.59989,687.41983,3208.19028
2016-03-17 06:00:00,-4488.98,397.40823,724.15868,3367.41309
2016-03-17 07:00:00,-4675.55,1172.0351,752.42503,2751.08987
2016-03-17 08:00:00,-4691.13,1879.70975,707.76864,2103.65161
2016-03-17 09:00:00,-4679.68,2327.51771,778.5825,1573.57979
2016-03-17 10:00:00,-4693.39,2564.00307,912.99565,1216.39128
2016-03-17 11:00:00,-4623.89,2514.6425,866.52636,1242.72113
2016-03-17 12:00:00,-4616.94,2215.95541,938.63515,1462.34944
2016-03-17 13:00:00,-4489.55,1754.04442,1103.34953,1632.15605
2016-03-17 14:00:00,-4347.47,1163.94442,1227.14429,1956.38129
2016-03-17 15:00:00,-4368.98,547.41981,1266.91697,2554.64322
2016-03-17 16:00:00,-4694.82,120.76638,1525.53186,3048.52177
2016-03-17 17:00:00,-4762.88,3.26596,1714.22083,3045.39321
2016-03-17 18:00:00,-4637.39,0.07423,1798.42791,2838.88786
2016-03-17 19:00:00,-4329.31,0.07423,1655.50526,2673.73051
2016-03-17 20:00:00,-4035.54,0.0,1870.57369,2164.96631
2016-03-17 21:00:00,-3675.23,0.0,1567.04343,2108.18657
2016-03-17 22:00:00,-3318.76,0.0,1509.69678,1809.06322
2016-03-17 23:00:00,-3104.71,0.0,1434.99815,1669.71185
2016-03-18 00:00:00,-2986.03,0.0,1462.48754,1523.54246
2016-03-18 01:00:00,-2957.64,0.0,1366.51515,1591.12485
2016-03-18 02:00:00,-2975.26,0.0,1171.31455,1803.94545
2016-03-18 03:00:00,-3080.12,0.0,978.22284,2101.89716
2016-03-18 04:00:00,-3335.81,0.0,1120.18354,2215.62646
2016-03-18 05:00:00,-3986.95,4.89894,1314.86617,2667.18489
2016-03-18 06:00:00,-4603.88,124.84883,1151.18773,3327.84344
2016-03-18 07:00:00,-4849.09,374.17536,1199.06293,3275.85171
2016-03-18 08:00:00,-4855.8,771.43514,1020.73335,3063.63151
2016-03-18 09:00:00,-4857.63,1413.86476,670.73381,2773.03143
2016-03-18 10:00:00,-4783.28,2046.42227,417.92758,2318.93015
2016-03-18 11:00:00,-4596.81,2618.93062,411.63795,1566.24144
2016-03-18 12:00:00,-4423.22,2907.30024,210.59169,1305.32807
2016-03-18 13:00:00,-4210.29,2775.99371,259.35484,1174.94144
2016-03-18 14:00:00,-4047.38,2290.4045,327.09789,1429.87761
2016-03-18 15:00:00,-4066.89,1364.72687,194.53463,2507.62849
