utc_timestamp,cet_cest_timestamp,DE_solar_capacity,DE_solar_generation_actual,DE_wind_capacity,DE_wind_generation_actual,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,NO_wind_onshore_generation_actual,SE_wind_capacity,SE_wind_offshore_capacity,SE_wind_onshore_capacity,SE_wind_onshore_generation_actual
2015-11-03T14:00:00Z,2015-11-03T15:00:00+0100,38421,4133,31444,163,2162,25,29281,138,352.54,5581,191,5390,1348
2015-11-03T15:00:00Z,2015-11-03T16:00:00+0100,38421,531,31444,293,2162,69,29281,224,374.14,5581,191,5390,1517
2015-11-03T16:00:00Z,2015-11-03T17:00:00+0100,38421,3,31444,458,2162,73,29281,385,395.28,5581,191,5390,1694
2015-11-03T17:00:00Z,2015-11-03T18:00:00+0100,38421,0,31444,653,2162,124,29281,529,419.47,5581,191,5390,1697
2015-11-03T18:00:00Z,2015-11-03T19:00:00+0100,38421,0,31444,806,2162,231,29281,575,425.47,5581,191,5390,1826
2015-11-03T19:00:00Z,2015-11-03T20:00:00+0100,38421,0,31444,860,2162,253,29281,607,417.28,5581,191,5390,1911
2015-11-03T20:00:00Z,2015-11-03T21:00:00+0100,38421,0,31444,1160,2162,296,29281,863,432.29,5581,191,5390,2055
2015-11-03T21:00:00Z,2015-11-03T22:00:00+0100,38421,0,31444,1497,2162,335,29281,1162,399.33,5581,191,5390,2225
2015-11-03T22:00:00Z,2015-11-03T23:00:00+0100,38421,0,31444,1869,2162,341,29281,1528,352.06,5581,191,5390,2243
2015-11-03T23:00:00Z,2015-11-04T00:00:00+0100,38422,0,31457,2088,2162,236,29295,1852,235.91,5581,191,5390,2198
2015-11-04T00:00:00Z,2015-11-04T01:00:00+0100,38422,0,31457,2599,2162,256,29295,2343,165.4,5581,191,5390,2157
2015-11-04T01:00:00Z,2015-11-04T02:00:00+0100,38422,0,31457,2884,2162,231,29295,2653,148.24,5581,191,5390,2054
2015-11-04T02:00:00Z,2015-11-04T03:00:00+0100,38422,0,31457,3264,2162,164,29295,3100,140.59,5581,191,5390,1868
2015-11-04T03:00:00Z,2015-11-04T04:00:00+0100,38422,0,31457,3418,2162,141,29295,3278,160.82,5581,191,5390,1853
2015-11-04T04:00:00Z,2015-11-04T05:00:00+0100,38422,0,31457,3780,2162,134,29295,3646,187.85,5581,191,5390,1712
2015-11-04T05:00:00Z,2015-11-04T06:00:00+0100,38422,1,31457,4222,2162,143,29295,4079,194.23,5581,191,5390,1670
2015-11-04T06:00:00Z,2015-11-04T07:00:00+0100,38422,335,31457,4011,2162,132,29295,3879,204.45,5581,191,5390,1594
2015-11-04T07:00:00Z,2015-11-04T08:00:00+0100,38422,2417,31457,3985,2162,200,29295,3785,195.13,5581,191,5390,1529
2015-11-04T08:00:00Z,2015-11-04T09:00:00+0100,38422,5627,31457,3560,2162,206,29295,3354,189.46,5581,191,5390,1436
2015-11-04T09:00:00Z,2015-11-04T10:00:00+0100,38422,8859,31457,2719,2162,268,29295,2451,202.34,5581,191,5390,1333
2015-11-04T10:00:00Z,2015-11-04T11:00:00+0100,38422,11674,31457,2262,2162,373,29295,1888,211.6,5581,191,5390,1241
2015-11-04T11:00:00Z,2015-11-04T12:00:00+0100,38422,12180,31457,2045,2162,460,29295,1585,202.44,5581,191,5390,1165
2015-11-04T12:00:00Z,2015-11-04T13:00:00+0100,38422,9729,31457,1838,2162,406,29295,1432,217.29,5581,191,5390,1130
2015-11-04T13:00:00Z,2015-11-04T14:00:00+0100,38422,6279,31457,1953,2162,508,29295,1446,194.52,5581,191,5390,1237
2015-11-04T14:00:00Z,2015-11-04T15:00:00+0100,38422,2855,31457,2285,2162,577,29295,1708,202.26,5581,191,5390,1260
2015-11-04T15:00:00Z,2015-11-04T16:00:00+0100,38422,447,31457,3315,2162,781,29295,2534,195.07,5581,191,5390,1404
2015-11-04T16:00:00Z,2015-11-04T17:00:00+0100,38422,3,31457,4435,2162,927,29295,3508,177.24,5581,191,5390,1349
2015-11-04T17:00:00Z,2015-11-04T18:00:00+0100,38422,0,31457,5151,2162,930,29295,4221,170.74,5581,191,5390,1223
2015-11-04T18:00:00Z,2015-11-04T19:00:00+0100,38422,0,31457,5523,2162,1028,29295,4495,172.22,5581,191,5390,1269
2015-11-04T19:00:00Z,2015-11-04T20:00:00+0100,38422,0,31457,5347,2162,896,29295,4451,146.1,5581,191,5390,1149
2015-11-04T20:00:00Z,2015-11-04T21:00:00+0100,38422,0,31457,5102,2162,888,29295,4214,127.55,5581,191,5390,954
2015-11-04T21:00:00Z,2015-11-04T22:00:00+0100,38422,0,31457,4889,2162,988,29295,3900,129.02,5581,191,5390,984
2015-11-04T22:00:00Z,2015-11-04T23:00:00+0100,38422,0,31457,4940,2162,1114,29295,3826,142.52,5581,191,5390,955
2015-11-04T23:00:00Z,2015-11-05T00:00:00+0100,38425,0,31505,4725,2162,1044,29343,3681,179.89,5581,191,5390,881
2015-11-05T00:00:00Z,2015-11-05T01:00:00+0100,38425,0,31505,4343,2162,1036,29343,3307,193.25,5581,191,5390,778
2015-11-05T01:00:00Z,2015-11-05T02:00:00+0100,38425,0,31505,4256,2162,1105,29343,3151,177.97,5581,191,5390,699
2015-11-05T02:00:00Z,2015-11-05T03:00:00+0100,38425,0,31505,4330,2162,1242,29343,3088,185.59,5581,191,5390,601
2015-11-05T03:00:00Z,2015-11-05T04:00:00+0100,38425,0,31505,4062,2162,1185,29343,2877,191.17,5581,191,5390,544
2015-11-05T04:00:00Z,2015-11-05T05:00:00+0100,38425,0,31505,3921,2162,1064,29343,2857,182.24,5581,191,5390,522
2015-11-05T05:00:00Z,2015-11-05T06:00:00+0100,38425,1,31505,3960,2162,971,29343,2989,163.71,5581,191,5390,616
2015-11-05T06:00:00Z,2015-11-05T07:00:00+0100,38425,284,31505,3684,2162,836,29343,2847,146.48,5581,191,5390,698
2015-11-05T07:00:00Z,2015-11-05T08:00:00+0100,38425,2206,31505,3598,2162,900,29343,2698,155.23,5581,191,5390,742
2015-11-05T08:00:00Z,2015-11-05T09:00:00+0100,38425,5689,31505,3090,2162,887,29343,2203,150.8,5581,191,5390,910
2015-11-05T09:00:00Z,2015-11-05T10:00:00+0100,38425,10240,31505,2598,2162,1018,29343,1580,137.61,5581,191,5390,964
2015-11-05T10:00:00Z,2015-11-05T11:00:00+0100,38425,12834,31505,2422,2162,1037,29343,1385,140.47,5581,191,5390,860
2015-11-05T11:00:00Z,2015-11-05T12:00:00+0100,38425,12924,31505,2299,2162,967,29343,1332,123.55,5581,191,5390,709
2015-11-05T12:00:00Z,2015-11-05T13:00:00+0100,38425,11158,31505,2153,2162,887,29343,1266,125.76,5581,191,5390,571
2015-11-05T13:00:00Z,2015-11-05T14:00:00+0100,38425,7917,31505,1958,2162,799,29343,1160,122.37,5581,191,5390,515
2015-11-05T14:00:00Z,2015-11-05T15:00:00+0100,38425,3794,31505,1979,2162,716,29343,1263,116.34,5581,191,5390,486
2015-11-05T15:00:00Z,2015-11-05T16:00:00+0100,38425,474,31505,2695,2162,791,29343,1904,114.93,5581,191,5390,440
2015-11-05T16:00:00Z,2015-11-05T17:00:00+0100,38425,3,31505,3892,2162,810,29343,3083,124.19,5581,191,5390,388
2015-11-05T17:00:00Z,2015-11-05T18:00:00+0100,38425,0,31505,5224,2162,1039,29343,4185,124.96,5581,191,5390,372
2015-11-05T18:00:00Z,2015-11-05T19:00:00+0100,38425,0,31505,6470,2162,1368,29343,5102,122.71,5581,191,5390,377
2015-11-05T19:00:00Z,2015-11-05T20:00:00+0100,38425,0,31505,6986,2162,1258,29343,5728,115.74,5581,191,5390,387
2015-11-05T20:00:00Z,2015-11-05T21:00:00+0100,38425,0,31505,7557,2162,1436,29343,6122,97.36,5581,191,5390,357
2015-11-05T21:00:00Z,2015-11-05T22:00:00+0100,38425,0,31505,7918,2162,1690,29343,6228,102.53,5581,191,5390,385
2015-11-05T22:00:00Z,2015-11-05T23:00:00+0100,38425,0,31505,7884,2162,1874,29343,6010,100.02,5581,191,5390,409
2015-11-05T23:00:00Z,2015-11-06T00:00:00+0100,38427,0,31533,7636,2162,1844,29370,5792,116.98,5581,191,5390,392
2015-11-06T00:00:00Z,2015-11-06T01:00:00+0100,38427,0,31533,7270,2162,1686,29370,5584,124.24,5581,191,5390,326
2015-11-06T01:00:00Z,2015-11-06T02:00:00+0100,38427,0,31533,6935,2162,1282,29370,5653,130.77,5581,191,5390,344
2015-11-06T02:00:00Z,2015-11-06T03:00:00+0100,38427,0,31533,7290,2162,1459,29370,5831,114.55,5581,191,5390,391
2015-11-06T03:00:00Z,2015-11-06T04:00:00+0100,38427,0,31533,7424,2162,1423,29370,6001,111.39,5581,191,5390,457
2015-11-06T04:00:00Z,2015-11-06T05:00:00+0100,38427,0,31533,8116,2162,1597,29370,6519,124.3,5581,191,5390,457
2015-11-06T05:00:00Z,2015-11-06T06:00:00+0100,38427,2,31533,8545,2162,1648,29370,6897,141.76,5581,191,5390,519
2015-11-06T06:00:00Z,2015-11-06T07:00:00+0100,38427,174,31533,8919,2162,1664,29370,7255,153.77,5581,191,5390,496
2015-11-06T07:00:00Z,2015-11-06T08:00:00+0100,38427,1306,31533,8863,2162,1405,29370,7458,160.28,5581,191,5390,522
2015-11-06T08:00:00Z,2015-11-06T09:00:00+0100,38427,3558,31533,8213,2162,1168,29370,7045,170.4,5581,191,5390,464
2015-11-06T09:00:00Z,2015-11-06T10:00:00+0100,38427,6180,31533,7601,2162,1034,29370,6567,168.77,5581,191,5390,439
2015-11-06T10:00:00Z,2015-11-06T11:00:00+0100,38427,7760,31533,7275,2162,1043,29370,6232,170.63,5581,191,5390,427
2015-11-06T11:00:00Z,2015-11-06T12:00:00+0100,38427,7836,31533,7056,2162,1150,29370,5906,178.72,5581,191,5390,412
2015-11-06T12:00:00Z,2015-11-06T13:00:00+0100,38427,6955,31533,6788,2162,1151,29370,5637,164.01,5581,191,5390,441
2015-11-06T13:00:00Z,2015-11-06T14:00:00+0100,38427,4679,31533,6863,2162,1363,29370,5500,176.32,5581,191,5390,484
2015-11-06T14:00:00Z,2015-11-06T15:00:00+0100,38427,1742,31533,7268,2162,1644,29370,5624,207.29,5581,191,5390,574
2015-11-06T15:00:00Z,2015-11-06T16:00:00+0100,38427,187,31533,7497,2162,1649,29370,5848,206.01,5581,191,5390,669
2015-11-06T16:00:00Z,2015-11-06T17:00:00+0100,38427,3,31533,8247,2162,1791,29370,6456,238.77,5581,191,5390,849
2015-11-06T17:00:00Z,2015-11-06T18:00:00+0100,38427,0,31533,9173,2162,1752,29370,7422,243.67,5581,191,5390,977
2015-11-06T18:00:00Z,2015-11-06T19:00:00+0100,38427,0,31533,10425,2162,1938,29370,8487,255.2,5581,191,5390,1045
2015-11-06T19:00:00Z,2015-11-06T20:00:00+0100,38427,0,31533,11718,2162,2149,29370,9569,240.47,5581,191,5390,1107
2015-11-06T20:00:00Z,2015-11-06T21:00:00+0100,38427,0,31533,12857,2162,2382,29370,10475,250.33,5581,191,5390,1184
2015-11-06T21:00:00Z,2015-11-06T22:00:00+0100,38427,0,31533,13973,2162,2553,29370,11420,251.39,5581,191,5390,1204
2015-11-06T22:00:00Z,2015-11-06T23:00:00+0100,38427,0,31533,14883,2162,2593,29370,12289,257.27,5581,191,5390,1257
2015-11-06T23:00:00Z,2015-11-07T00:00:00+0100,38428,0,31536,15039,2162,2574,29374,12465,254.97,5581,191,5390,1335
2015-11-07T00:00:00Z,2015-11-07T01:00:00+0100,38428,0,31536,14943,2162,2470,29374,12473,253.6,5581,191,5390,1408
2015-11-07T01:00:00Z,2015-11-07T02:00:00+0100,38428,0,31536,14532,2162,2245,29374,12287,226.15,5581,191,5390,1577
2015-11-07T02:00:00Z,2015-11-07T03:00:00+0100,38428,0,31536,13990,2162,1882,29374,12108,240.51,5581,191,5390,1725
2015-11-07T03:00:00Z,2015-11-07T04:00:00+0100,38428,0,31536,12653,2162,1613,29374,11040,235.32,5581,191,5390,1900
2015-11-07T04:00:00Z,2015-11-07T05:00:00+0100,38428,0,31536,11453,2162,1267,29374,10186,263.1,5581,191,5390,2037
2015-11-07T05:00:00Z,2015-11-07T06:00:00+0100,38428,1,31536,10382,2162,1093,29374,9289,262.65,5581,191,5390,2165
2015-11-07T06:00:00Z,2015-11-07T07:00:00+0100,38428,65,31536,9730,2162,1138,29374,8591,303.5,5581,191,5390,2274
2015-11-07T07:00:00Z,2015-11-07T08:00:00+0100,38428,650,31536,8711,2162,1115,29374,7596,284.05,5581,191,5390,2374
2015-11-07T08:00:00Z,2015-11-07T09:00:00+0100,38428,2055,31536,7876,2162,1164,29374,6711,354.84,5581,191,5390,2288
2015-11-07T09:00:00Z,2015-11-07T10:00:00+0100,38428,3907,31536,7451,2162,1357,29374,6093,368.61,5581,191,5390,2145
2015-11-07T10:00:00Z,2015-11-07T11:00:00+0100,38428,5440,31536,8115,2162,1845,29374,6270,319.59,5581,191,5390,1935
2015-11-07T11:00:00Z,2015-11-07T12:00:00+0100,38428,5834,31536,8889,2162,2159,29374,6730,359.52,5581,191,5390,1762
2015-11-07T12:00:00Z,2015-11-07T13:00:00+0100,38428,5032,31536,9412,2162,2426,29374,6987,365.79,5581,191,5390,1786
2015-11-07T13:00:00Z,2015-11-07T14:00:00+0100,38428,3720,31536,10225,2162,2673,29374,7552,342.82,5581,191,5390,1719
2015-11-07T14:00:00Z,2015-11-07T15:00:00+0100,38428,1828,31536,11210,2162,2774,29374,8436,324.52,5581,191,5390,1742
2015-11-07T15:00:00Z,2015-11-07T16:00:00+0100,38428,246,31536,12648,2162,2702,29374,9946,298.59,5581,191,5390,1445
2015-11-07T16:00:00Z,2015-11-07T17:00:00+0100,38428,3,31536,15015,2162,2668,29374,12347,229.43,5581,191,5390,1469
2015-11-07T17:00:00Z,2015-11-07T18:00:00+0100,38428,0,31536,17762,2162,2718,29374,15045,248.26,5581,191,5390,1461
2015-11-07T18:00:00Z,2015-11-07T19:00:00+0100,38428,0,31536,20306,2162,2767,29374,17539,238.82,5581,191,5390,1653
2015-11-07T19:00:00Z,2015-11-07T20:00:00+0100,38428,0,31536,22848,2162,2845,29374,20003,209.74,5581,191,5390,1738
2015-11-07T20:00:00Z,2015-11-07T21:00:00+0100,38428,0,31536,24843,2162,2906,29374,21937,220.31,5581,191,5390,1853
2015-11-07T21:00:00Z,2015-11-07T22:00:00+0100,38428,0,31536,25757,2162,2911,29374,22847,210.06,5581,191,5390,2020
2015-11-07T22:00:00Z,2015-11-07T23:00:00+0100,38428,0,31536,25879,2162,2918,29374,22961,174.31,5581,191,5390,2313
2015-11-07T23:00:00Z,2015-11-08T00:00:00+0100,38428,0,31536,25745,2162,2910,29374,22835,178.47,5581,191,5390,2300
2015-11-08T00:00:00Z,2015-11-08T01:00:00+0100,38428,0,31536,25551,2162,2898,29374,22653,221.46,5581,191,5390,2449
2015-11-08T01:00:00Z,2015-11-08T02:00:00+0100,38428,0,31536,24685,2162,2883,29374,21802,220.66,5581,191,5390,2408
2015-11-08T02:00:00Z,2015-11-08T03:00:00+0100,38428,0,31536,22919,2162,2798,29374,20121,270.35,5581,191,5390,2420
2015-11-08T03:00:00Z,2015-11-08T04:00:00+0100,38428,0,31536,20764,2162,2527,29374,18237,299.96,5581,191,5390,2607
2015-11-08T04:00:00Z,2015-11-08T05:00:00+0100,38428,0,31536,18609,2162,2292,29374,16317,299.57,5581,191,5390,2851
2015-11-08T05:00:00Z,2015-11-08T06:00:00+0100,38428,1,31536,16502,2162,1928,29374,14574,285.67,5581,191,5390,3069
2015-11-08T06:00:00Z,2015-11-08T07:00:00+0100,38428,241,31536,13217,2162,1378,29374,11839,270.98,5581,191,5390,3219
2015-11-08T07:00:00Z,2015-11-08T08:00:00+0100,38428,2705,31536,10694,2162,1056,29374,9638,259.12,5581,191,5390,3237
2015-11-08T08:00:00Z,2015-11-08T09:00:00+0100,38428,6880,31536,8802,2162,802,29374,8000,251.03,5581,191,5390,3125
2015-11-08T09:00:00Z,2015-11-08T10:00:00+0100,38428,10820,31536,7658,2162,702,29374,6956,239.2,5581,191,5390,3078
2015-11-08T10:00:00Z,2015-11-08T11:00:00+0100,38428,12753,31536,6733,2162,807,29374,5926,244.09,5581,191,5390,3010
2015-11-08T11:00:00Z,2015-11-08T12:00:00+0100,38428,12991,31536,5528,2162,1032,29374,4496,238.81,5581,191,5390,2916
2015-11-08T12:00:00Z,2015-11-08T13:00:00+0100,38428,10921,31536,4779,2162,1091,29374,3688,250.09,5581,191,5390,2673
2015-11-08T13:00:00Z,2015-11-08T14:00:00+0100,38428,7405,31536,4297,2162,1324,29374,2973,233.86,5581,191,5390,2444
2015-11-08T14:00:00Z,2015-11-08T15:00:00+0100,38428,3084,31536,3763,2162,1318,29374,2445,187.63,5581,191,5390,2078
2015-11-08T15:00:00Z,2015-11-08T16:00:00+0100,38428,358,31536,4898,2162,1825,29374,3073,146.41,5581,191,5390,1740
2015-11-08T16:00:00Z,2015-11-08T17:00:00+0100,38428,2,31536,7574,2162,2432,29374,5141,179.56,5581,191,5390,1493
2015-11-08T17:00:00Z,2015-11-08T18:00:00+0100,38428,0,31536,10194,2162,2626,29374,7568,202.13,5581,191,5390,1217
2015-11-08T18:00:00Z,2015-11-08T19:00:00+0100,38428,0,31536,12622,2162,2631,29374,9991,241.81,5581,191,5390,1006
2015-11-08T19:00:00Z,2015-11-08T20:00:00+0100,38428,0,31536,14481,2162,2662,29374,11820,231.59,5581,191,5390,1003
2015-11-08T20:00:00Z,2015-11-08T21:00:00+0100,38428,0,31536,16439,2162,2760,29374,13679,253.69,5581,191,5390,1114
2015-11-08T21:00:00Z,2015-11-08T22:00:00+0100,38428,0,31536,17843,2162,2711,29374,15132,291.53,5581,191,5390,1324
2015-11-08T22:00:00Z,2015-11-08T23:00:00+0100,38428,0,31536,18759,2162,2641,29374,16118,379.93,5581,191,5390,1838
2015-11-08T23:00:00Z,2015-11-09T00:00:00+0100,38430,0,31545,19776,2162,2725,29383,17050,387.63,5581,191,5390,2518
2015-11-09T00:00:00Z,2015-11-09T01:00:00+0100,38430,0,31545,20804,2162,2782,29383,18022,407.21,5581,191,5390,3119
2015-11-09T01:00:00Z,2015-11-09T02:00:00+0100,38430,0,31545,21154,2162,2782,29383,18371,441.52,5581,191,5390,3567
2015-11-09T02:00:00Z,2015-11-09T03:00:00+0100,38430,0,31545,21059,2162,2716,29383,18343,487.11,5581,191,5390,3851
2015-11-09T03:00:00Z,2015-11-09T04:00:00+0100,38430,0,31545,21376,2162,2625,29383,18751,485.2,5581,191,5390,3914
2015-11-09T04:00:00Z,2015-11-09T05:00:00+0100,38430,0,31545,21798,2162,2736,29383,19062,527.14,5581,191,5390,3929
2015-11-09T05:00:00Z,2015-11-09T06:00:00+0100,38430,1,31545,21501,2162,2554,29383,18947,568.64,5581,191,5390,3905
2015-11-09T06:00:00Z,2015-11-09T07:00:00+0100,38430,183,31545,20187,2162,2443,29383,17744,568.03,5581,191,5390,3826
2015-11-09T07:00:00Z,2015-11-09T08:00:00+0100,38430,1398,31545,19671,2162,2693,29383,16978,567.95,5581,191,5390,3586
2015-11-09T08:00:00Z,2015-11-09T09:00:00+0100,38430,3483,31545,20414,2162,2765,29383,17649,546.17,5581,191,5390,3481
2015-11-09T09:00:00Z,2015-11-09T10:00:00+0100,38430,5664,31545,22630,2162,2786,29383,19844,546.81,5581,191,5390,3480
2015-11-09T10:00:00Z,2015-11-09T11:00:00+0100,38430,6621,31545,24092,2162,2798,29383,21294,553.24,5581,191,5390,3508
2015-11-09T11:00:00Z,2015-11-09T12:00:00+0100,38430,6358,31545,25352,2162,2801,29383,22551,569.03,5581,191,5390,3381
2015-11-09T12:00:00Z,2015-11-09T13:00:00+0100,38430,5074,31545,25332,2162,2876,29383,22456,580.25,5581,191,5390,3185
2015-11-09T13:00:00Z,2015-11-09T14:00:00+0100,38430,3223,31545,25409,2162,2909,29383,22500,535.65,5581,191,5390,3048
2015-11-09T14:00:00Z,2015-11-09T15:00:00+0100,38430,1319,31545,24973,2162,2880,29383,22093,464.59,5581,191,5390,2928
2015-11-09T15:00:00Z,2015-11-09T16:00:00+0100,38430,218,31545,24491,2162,2814,29383,21677,484.09,5581,191,5390,2844
2015-11-09T16:00:00Z,2015-11-09T17:00:00+0100,38430,3,31545,25416,2162,2758,29383,22657,448.09,5581,191,5390,2818
2015-11-09T17:00:00Z,2015-11-09T18:00:00+0100,38430,0,31545,26362,2162,2691,29383,23671,380.38,5581,191,5390,2902
2015-11-09T18:00:00Z,2015-11-09T19:00:00+0100,38430,0,31545,27506,2162,2662,29383,24844,372.94,5581,191,5390,2931
2015-11-09T19:00:00Z,2015-11-09T20:00:00+0100,38430,0,31545,28288,2162,2668,29383,25619,389.78,5581,191,5390,2890
2015-11-09T20:00:00Z,2015-11-09T21:00:00+0100,38430,0,31545,28114,2162,2670,29383,25444,360.9,5581,191,5390,2827
2015-11-09T21:00:00Z,2015-11-09T22:00:00+0100,38430,0,31545,27529,2162,2666,29383,24864,346.35,5581,191,5390,2789
2015-11-09T22:00:00Z,2015-11-09T23:00:00+0100,38430,0,31545,27708,2162,2668,29383,25040,363.97,5581,191,5390,2854
2015-11-09T23:00:00Z,2015-11-10T00:00:00+0100,38432,0,31575,27526,2162,2661,29413,24865,400.28,5581,191,5390,2806
2015-11-10T00:00:00Z,2015-11-10T01:00:00+0100,38432,0,31575,27768,2162,2644,29413,25124,374.76,5581,191,5390,2716
2015-11-10T01:00:00Z,2015-11-10T02:00:00+0100,38432,0,31575,28096,2162,2652,29413,25444,392.08,5581,191,5390,2521
2015-11-10T02:00:00Z,2015-11-10T03:00:00+0100,38432,0,31575,28238,2162,2652,29413,25586,413.11,5581,191,5390,2390
2015-11-10T03:00:00Z,2015-11-10T04:00:00+0100,38432,0,31575,28158,2162,2654,29413,25504,422.72,5581,191,5390,2306
2015-11-10T04:00:00Z,2015-11-10T05:00:00+0100,38432,0,31575,28140,2162,2658,29413,25482,415.01,5581,191,5390,2282
2015-11-10T05:00:00Z,2015-11-10T06:00:00+0100,38432,1,31575,28706,2162,2662,29413,26043,364.92,5581,191,5390,2312
2015-11-10T06:00:00Z,2015-11-10T07:00:00+0100,38432,145,31575,27893,2162,2662,29413,25231,263.45,5581,191,5390,2317
2015-11-10T07:00:00Z,2015-11-10T08:00:00+0100,38432,1442,31575,26471,2162,2659,29413,23812,235.82,5581,191,5390,2239
2015-11-10T08:00:00Z,2015-11-10T09:00:00+0100,38432,3681,31575,25517,2162,2705,29413,22811,264.8,5581,191,5390,2063
2015-11-10T09:00:00Z,2015-11-10T10:00:00+0100,38432,5563,31575,25091,2162,2810,29413,22281,259.68,5581,191,5390,1967
2015-11-10T10:00:00Z,2015-11-10T11:00:00+0100,38432,6282,31575,24747,2162,2879,29413,21868,299.67,5581,191,5390,1836
2015-11-10T11:00:00Z,2015-11-10T12:00:00+0100,38432,6062,31575,24470,2162,2759,29413,21711,250.15,5581,191,5390,1865
2015-11-10T12:00:00Z,2015-11-10T13:00:00+0100,38432,5171,31575,24558,2162,2629,29413,21930,253.66,5581,191,5390,1963
2015-11-10T13:00:00Z,2015-11-10T14:00:00+0100,38432,3565,31575,23965,2162,2695,29413,21270,221.19,5581,191,5390,1937
2015-11-10T14:00:00Z,2015-11-10T15:00:00+0100,38432,1564,31575,23399,2162,2912,29413,20488,211.66,5581,191,5390,2015
2015-11-10T15:00:00Z,2015-11-10T16:00:00+0100,38432,172,31575,22414,2162,2922,29413,19492,192.1,5581,191,5390,2185
2015-11-10T16:00:00Z,2015-11-10T17:00:00+0100,38432,4,31575,21853,2162,2935,29413,18918,253.28,5581,191,5390,2392
2015-11-10T17:00:00Z,2015-11-10T18:00:00+0100,38432,0,31575,21431,2162,2937,29413,18494,322.08,5581,191,5390,2501
2015-11-10T18:00:00Z,2015-11-10T19:00:00+0100,38432,0,31575,21754,2162,2937,29413,18817,380.79,5581,191,5390,2517
2015-11-10T19:00:00Z,2015-11-10T20:00:00+0100,38432,0,31575,21723,2162,2934,29413,18789,387.92,5581,191,5390,2553
2015-11-10T20:00:00Z,2015-11-10T21:00:00+0100,38432,0,31575,20958,2162,2927,29413,18031,428.24,5581,191,5390,2614
2015-11-10T21:00:00Z,2015-11-10T22:00:00+0100,38432,0,31575,20460,2162,2927,29413,17534,413.17,5581,191,5390,2630
2015-11-10T22:00:00Z,2015-11-10T23:00:00+0100,38432,0,31575,20561,2162,2927,29413,17634,398.1,5581,191,5390,2738
2015-11-10T23:00:00Z,2015-11-11T00:00:00+0100,38434,0,31590,20395,2162,2923,29428,17472,448.4,5581,191,5390,2815
2015-11-11T00:00:00Z,2015-11-11T01:00:00+0100,38434,0,31590,20247,2162,2923,29428,17324,451.6,5581,191,5390,3020
2015-11-11T01:00:00Z,2015-11-11T02:00:00+0100,38434,0,31590,19738,2162,2917,29428,16821,464.52,5581,191,5390,3163
2015-11-11T02:00:00Z,2015-11-11T03:00:00+0100,38434,0,31590,18991,2162,2918,29428,16072,459.29,5581,191,5390,3107
2015-11-11T03:00:00Z,2015-11-11T04:00:00+0100,38434,0,31590,18416,2162,2916,29428,15500,395.69,5581,191,5390,3122
2015-11-11T04:00:00Z,2015-11-11T05:00:00+0100,38434,0,31590,17699,2162,2913,29428,14786,401.43,5581,191,5390,2950
2015-11-11T05:00:00Z,2015-11-11T06:00:00+0100,38434,0,31590,17253,2162,2888,29428,14366,362.9,5581,191,5390,2926
2015-11-11T06:00:00Z,2015-11-11T07:00:00+0100,38434,127,31590,16538,2162,2845,29428,13692,373.8,5581,191,5390,3048
2015-11-11T07:00:00Z,2015-11-11T08:00:00+0100,38434,1477,31590,15842,2162,2716,29428,13126,337.22,5581,191,5390,2963
2015-11-11T08:00:00Z,2015-11-11T09:00:00+0100,38434,3896,31590,15444,2162,2550,29428,12894,266.62,5581,191,5390,2836
2015-11-11T09:00:00Z,2015-11-11T10:00:00+0100,38434,6064,31590,15343,2162,2571,29428,12773,319.37,5581,191,5390,2669
2015-11-11T10:00:00Z,2015-11-11T11:00:00+0100,38434,7528,31590,15423,2162,2605,29428,12817,323.34,5581,191,5390,2484
2015-11-11T11:00:00Z,2015-11-11T12:00:00+0100,38434,8182,31590,15548,2162,2603,29428,12945,323.06,5581,191,5390,2355
2015-11-11T12:00:00Z,2015-11-11T13:00:00+0100,38434,8015,31590,15392,2162,2555,29428,12837,328.53,5581,191,5390,2143
2015-11-11T13:00:00Z,2015-11-11T14:00:00+0100,38434,6280,31590,15069,2162,2511,29428,12558,331.42,5581,191,5390,1990
2015-11-11T14:00:00Z,2015-11-11T15:00:00+0100,38434,2895,31590,14784,2162,2815,29428,11969,351.67,5581,191,5390,1998
2015-11-11T15:00:00Z,2015-11-11T16:00:00+0100,38434,308,31590,14494,2162,2911,29428,11584,349.76,5581,191,5390,2048
2015-11-11T16:00:00Z,2015-11-11T17:00:00+0100,38434,0,31590,14242,2162,2906,29428,11336,258.28,5581,191,5390,1900
2015-11-11T17:00:00Z,2015-11-11T18:00:00+0100,38434,0,31590,14727,2162,2925,29428,11801,214.68,5581,191,5390,1835
2015-11-11T18:00:00Z,2015-11-11T19:00:00+0100,38434,0,31590,15153,2162,2938,29428,12215,204.98,5581,191,5390,1799
2015-11-11T19:00:00Z,2015-11-11T20:00:00+0100,38434,0,31590,15268,2162,2933,29428,12334,187.59,5581,191,5390,1854
2015-11-11T20:00:00Z,2015-11-11T21:00:00+0100,38434,0,31590,15051,2162,2934,29428,12117,279.76,5581,191,5390,1783
2015-11-11T21:00:00Z,2015-11-11T22:00:00+0100,38434,0,31590,14700,2162,2947,29428,11753,277.79,5581,191,5390,1739
