utc_timestamp,cet_cest_timestamp,DK_load_actual_entsoe_transparency,DK_load_forecast_entsoe_transparency,DK_solar_capacity,DK_solar_generation_actual,DK_wind_capacity,DK_wind_generation_actual,DK_wind_offshore_capacity,DK_wind_offshore_generation_actual,DK_wind_onshore_capacity,DK_wind_onshore_generation_actual
2015-11-16T10:00:00Z,2015-11-16T11:00:00+0100,4467.98,4726.5,520,40.67,4794,2539.62,1264,526.21,3531,2013.41
2015-11-16T11:00:00Z,2015-11-16T12:00:00+0100,4295.83,4556.1,520,60.18,4794,2667.7,1264,548.33,3531,2119.37
2015-11-16T12:00:00Z,2015-11-16T13:00:00+0100,4380.74,4368.3,520,56.82,4794,2482.32,1264,491.71,3531,1990.61
2015-11-16T13:00:00Z,2015-11-16T14:00:00+0100,4545.16,4502.7,520,32.62,4794,2410,1264,539.41,3531,1870.59
2015-11-16T14:00:00Z,2015-11-16T15:00:00+0100,4512.49,4491.6,520,10.07,4794,2228.42,1264,540.16,3531,1688.26
2015-11-16T15:00:00Z,2015-11-16T16:00:00+0100,4779.86,4767,520,0.15,4794,2104.51,1264,546.37,3531,1558.14
2015-11-16T16:00:00Z,2015-11-16T17:00:00+0100,5162.51,5137.4,520,0,4794,1908.24,1264,528.41,3531,1379.83
2015-11-16T17:00:00Z,2015-11-16T18:00:00+0100,4907.23,4905.7,520,0,4794,1689.93,1264,427.66,3531,1262.27
2015-11-16T18:00:00Z,2015-11-16T19:00:00+0100,4521.07,4545.9,520,0,4794,1527.44,1264,393.72,3531,1133.72
2015-11-16T19:00:00Z,2015-11-16T20:00:00+0100,4167.37,4160.3,520,0,4794,1461.06,1264,386.08,3531,1074.98
2015-11-16T20:00:00Z,2015-11-16T21:00:00+0100,3876.62,3846,520,0,4794,1474.26,1264,409.91,3531,1064.35
2015-11-16T21:00:00Z,2015-11-16T22:00:00+0100,3510.01,3475.7,520,0,4794,1373.47,1264,333.98,3531,1039.49
2015-11-16T22:00:00Z,2015-11-16T23:00:00+0100,3151.9,3108,520,0,4794,1303.57,1264,350.62,3531,952.95
2015-11-16T23:00:00Z,2015-11-17T00:00:00+0100,2892.91,2930.9,520,0,4794,1199.16,1264,322.39,3531,876.77
2015-11-17T00:00:00Z,2015-11-17T01:00:00+0100,2774.94,2801.4,520,0,4794,1061.9,1264,271.35,3531,790.55
2015-11-17T01:00:00Z,2015-11-17T02:00:00+0100,2771.22,2774.5,520,0,4794,1113.8,1264,323.66,3531,790.14
2015-11-17T02:00:00Z,2015-11-17T03:00:00+0100,2779.6,2783.2,520,0,4794,1135.16,1264,356.76,3531,778.4
2015-11-17T03:00:00Z,2015-11-17T04:00:00+0100,2860.99,2883.2,520,0,4794,1067.29,1264,302.35,3531,764.94
2015-11-17T04:00:00Z,2015-11-17T05:00:00+0100,3112.41,3159.3,520,0,4794,1070.51,1264,343.25,3531,727.26
2015-11-17T05:00:00Z,2015-11-17T06:00:00+0100,3865.7,3864.8,520,0,4794,1129.39,1264,348.43,3531,780.96
2015-11-17T06:00:00Z,2015-11-17T07:00:00+0100,4636.5,4627.1,520,0.01,4794,1216.97,1264,373.34,3531,843.63
2015-11-17T07:00:00Z,2015-11-17T08:00:00+0100,4785.61,4778.2,520,6.39,4794,1126.33,1264,287.88,3531,838.45
2015-11-17T08:00:00Z,2015-11-17T09:00:00+0100,4759.15,4779.8,520,39.54,4794,991.44,1264,233.94,3531,757.5
2015-11-17T09:00:00Z,2015-11-17T10:00:00+0100,4741.94,4779.3,520,82.85,4794,968.9,1264,257.99,3531,710.91
2015-11-17T10:00:00Z,2015-11-17T11:00:00+0100,4712.1,4703,520,97.15,4794,1076.37,1264,238.54,3531,837.83
2015-11-17T11:00:00Z,2015-11-17T12:00:00+0100,4616.33,4609.3,520,89.81,4794,1232.12,1264,300.26,3531,931.86
2015-11-17T12:00:00Z,2015-11-17T13:00:00+0100,4653.53,4648,520,91.74,4794,1143.95,1264,307.39,3531,836.56
2015-11-17T13:00:00Z,2015-11-17T14:00:00+0100,4620.85,4603.5,520,53.43,4794,1224.7,1264,312.21,3531,912.49
2015-11-17T14:00:00Z,2015-11-17T15:00:00+0100,4576.23,4527.9,520,12.59,4794,1385.07,1264,425.81,3531,959.26
2015-11-17T15:00:00Z,2015-11-17T16:00:00+0100,4793.16,4789.7,520,0.1,4794,1359.85,1264,411.22,3531,948.63
2015-11-17T16:00:00Z,2015-11-17T17:00:00+0100,5168.6,5163.6,520,0.01,4794,1131.45,1264,311.07,3531,820.38
2015-11-17T17:00:00Z,2015-11-17T18:00:00+0100,4910.67,4919.6,520,0,4794,1024.81,1264,345.52,3531,679.29
2015-11-17T18:00:00Z,2015-11-17T19:00:00+0100,4566.87,4572.6,520,0.01,4794,993.77,1264,322.51,3531,671.26
2015-11-17T19:00:00Z,2015-11-17T20:00:00+0100,4236.98,4257.3,520,0,4794,838.48,1264,336.58,3531,501.9
2015-11-17T20:00:00Z,2015-11-17T21:00:00+0100,3944.55,3940.9,520,0,4794,938.87,1264,417.8,3531,521.07
2015-11-17T21:00:00Z,2015-11-17T22:00:00+0100,3618.75,3587.8,520,0,4794,1176.56,1264,485.37,3531,691.19
2015-11-17T22:00:00Z,2015-11-17T23:00:00+0100,3293.47,3227.7,520,0,4794,1494.22,1264,532.97,3531,961.25
2015-11-17T23:00:00Z,2015-11-18T00:00:00+0100,3049.06,2977.6,520,0,4794,1688.74,1264,544.63,3531,1144.11
2015-11-18T00:00:00Z,2015-11-18T01:00:00+0100,2880.74,2823,520,0,4794,1882.05,1264,551.71,3531,1330.34
2015-11-18T01:00:00Z,2015-11-18T02:00:00+0100,2805.15,2747.6,520,0,4794,2023.5,1264,550.54,3531,1472.96
2015-11-18T02:00:00Z,2015-11-18T03:00:00+0100,2846.23,2779.7,520,0,4794,2081.5,1264,548.56,3531,1532.94
2015-11-18T03:00:00Z,2015-11-18T04:00:00+0100,2854.86,2868.7,520,0,4794,2092.99,1264,544.2,3531,1548.79
2015-11-18T04:00:00Z,2015-11-18T05:00:00+0100,3122.76,3108,520,0.01,4794,2048.09,1264,547.47,3531,1500.62
2015-11-18T05:00:00Z,2015-11-18T06:00:00+0100,3816.7,3779.5,520,0.01,4794,1957.64,1264,561.61,3531,1396.03
2015-11-18T06:00:00Z,2015-11-18T07:00:00+0100,4540.97,4488,520,0.03,4794,1832.73,1264,318.47,3531,1514.26
2015-11-18T07:00:00Z,2015-11-18T08:00:00+0100,4634.37,4652.9,520,6.34,4794,2060.25,1264,402.03,3531,1658.22
2015-11-18T08:00:00Z,2015-11-18T09:00:00+0100,4696.24,4665.4,520,34.53,4794,2233.15,1264,471.91,3531,1761.24
2015-11-18T09:00:00Z,2015-11-18T10:00:00+0100,4691.08,4727.6,520,88.64,4794,2394.29,1264,558.78,3531,1835.51
2015-11-18T10:00:00Z,2015-11-18T11:00:00+0100,4625.59,4639.9,520,120.39,4794,2614.47,1264,561.05,3531,2053.42
2015-11-18T11:00:00Z,2015-11-18T12:00:00+0100,4546.85,4530.1,520,114.16,4794,2695.21,1264,514.6,3531,2180.61
2015-11-18T12:00:00Z,2015-11-18T13:00:00+0100,4531.14,4599.3,520,88.39,4794,2578.62,1264,467.24,3531,2111.38
2015-11-18T13:00:00Z,2015-11-18T14:00:00+0100,4464.37,4491.7,520,46.17,4794,2347.51,1264,481.75,3531,1865.76
2015-11-18T14:00:00Z,2015-11-18T15:00:00+0100,4468.99,4428.9,520,12.54,4794,2193.77,1264,485.62,3531,1708.15
2015-11-18T15:00:00Z,2015-11-18T16:00:00+0100,4712.35,4687.5,520,0.15,4794,1974.8,1264,505.71,3531,1469.09
2015-11-18T16:00:00Z,2015-11-18T17:00:00+0100,5166.13,5098.9,520,0,4794,1676.35,1264,490.75,3531,1185.6
2015-11-18T17:00:00Z,2015-11-18T18:00:00+0100,4900.89,4854.4,520,0,4794,1679.24,1264,531.06,3531,1148.18
2015-11-18T18:00:00Z,2015-11-18T19:00:00+0100,4560.18,4525.7,520,0.01,4794,2059.98,1264,488.26,3531,1571.72
2015-11-18T19:00:00Z,2015-11-18T20:00:00+0100,4184.54,4194.1,520,0,4794,2639.73,1264,558.09,3531,2081.64
2015-11-18T20:00:00Z,2015-11-18T21:00:00+0100,3843.08,3852.3,520,0,4794,3039.62,1264,568.34,3531,2471.28
2015-11-18T21:00:00Z,2015-11-18T22:00:00+0100,3499.85,3526.5,520,0,4794,3239.34,1264,569.59,3531,2669.75
2015-11-18T22:00:00Z,2015-11-18T23:00:00+0100,3166.23,3189.5,520,0,4794,3321.14,1264,571.22,3531,2749.92
2015-11-18T23:00:00Z,2015-11-19T00:00:00+0100,2884.38,2879.3,521,0,4794,3276.41,1264,570.83,3531,2705.58
2015-11-19T00:00:00Z,2015-11-19T01:00:00+0100,2800.86,2787.7,521,0,4794,3140.96,1264,569.08,3531,2571.88
2015-11-19T01:00:00Z,2015-11-19T02:00:00+0100,2758.67,2735.9,521,0,4794,3005.2,1264,567.4,3531,2437.8
2015-11-19T02:00:00Z,2015-11-19T03:00:00+0100,2763.08,2738.6,521,0,4794,2815.4,1264,562.33,3531,2253.07
2015-11-19T03:00:00Z,2015-11-19T04:00:00+0100,2859.08,2827.4,521,0,4794,2643.19,1264,560.11,3531,2083.08
2015-11-19T04:00:00Z,2015-11-19T05:00:00+0100,3159.37,3110.7,521,0,4794,2531.82,1264,557.2,3531,1974.62
2015-11-19T05:00:00Z,2015-11-19T06:00:00+0100,3844.96,3814.7,521,0.01,4794,2352.02,1264,548.06,3531,1803.96
2015-11-19T06:00:00Z,2015-11-19T07:00:00+0100,4592.7,4594.3,521,0.01,4794,2255.3,1264,454.06,3531,1801.24
2015-11-19T07:00:00Z,2015-11-19T08:00:00+0100,4753.83,4762.7,521,4.03,4794,2305.84,1264,467.92,3531,1837.92
2015-11-19T08:00:00Z,2015-11-19T09:00:00+0100,4793.1,4781.8,521,17.9,4794,2448.14,1264,467.48,3531,1980.66
2015-11-19T09:00:00Z,2015-11-19T10:00:00+0100,4765.16,4824.5,521,47.07,4794,2748.25,1264,548.18,3531,2200.07
2015-11-19T10:00:00Z,2015-11-19T11:00:00+0100,4733.64,4760.7,521,62.59,4794,2825.63,1264,437.65,3531,2387.98
2015-11-19T11:00:00Z,2015-11-19T12:00:00+0100,4680.6,4675.4,521,80.06,4794,3006.48,1264,548.72,3531,2457.76
2015-11-19T12:00:00Z,2015-11-19T13:00:00+0100,4698.66,4717.2,521,62.85,4794,2850.13,1264,471.44,3531,2378.69
2015-11-19T13:00:00Z,2015-11-19T14:00:00+0100,4668.25,4651.5,521,39.31,4794,2397.96,1264,463.22,3531,1934.74
2015-11-19T14:00:00Z,2015-11-19T15:00:00+0100,4560.96,4559.2,521,9.78,4794,1981.69,1264,549.55,3531,1432.14
2015-11-19T15:00:00Z,2015-11-19T16:00:00+0100,4828.41,4808.6,521,0.15,4794,1677.09,1264,556.4,3531,1120.69
2015-11-19T16:00:00Z,2015-11-19T17:00:00+0100,5197.36,5196.1,521,0,4794,1430.71,1264,548.64,3531,882.07
2015-11-19T17:00:00Z,2015-11-19T18:00:00+0100,5007.46,4946.4,521,0,4794,1293.17,1264,538.26,3531,754.91
2015-11-19T18:00:00Z,2015-11-19T19:00:00+0100,4696.14,4634,521,0,4794,1238.3,1264,534.85,3531,703.45
2015-11-19T19:00:00Z,2015-11-19T20:00:00+0100,4384.58,4333,521,0.01,4794,1258.35,1264,527.99,3531,730.36
2015-11-19T20:00:00Z,2015-11-19T21:00:00+0100,4066.03,4025.5,521,0,4794,1221.3,1264,522.65,3531,698.65
2015-11-19T21:00:00Z,2015-11-19T22:00:00+0100,3671.88,3678.8,521,0,4794,1145.63,1264,522.96,3531,622.67
2015-11-19T22:00:00Z,2015-11-19T23:00:00+0100,3317.81,3308.4,521,0,4794,1142.64,1264,523.03,3531,619.61
2015-11-19T23:00:00Z,2015-11-20T00:00:00+0100,3096.39,3011.6,521,0,4794,1103.48,1264,527.15,3531,576.33
2015-11-20T00:00:00Z,2015-11-20T01:00:00+0100,2961.62,2906.3,521,0,4794,1101.21,1264,512.29,3531,588.92
2015-11-20T01:00:00Z,2015-11-20T02:00:00+0100,2876.37,2851,521,0,4794,1051.6,1264,491.97,3531,559.63
2015-11-20T02:00:00Z,2015-11-20T03:00:00+0100,2904.58,2829.3,521,0,4794,955.7,1264,483.78,3531,471.92
2015-11-20T03:00:00Z,2015-11-20T04:00:00+0100,2995.79,2931.1,521,0,4794,900.14,1264,471.3,3531,428.84
2015-11-20T04:00:00Z,2015-11-20T05:00:00+0100,3256.74,3232.4,521,0,4794,760.41,1264,369.02,3531,391.39
2015-11-20T05:00:00Z,2015-11-20T06:00:00+0100,3946.8,3919.1,521,0,4794,711.3,1264,345.68,3531,365.62
2015-11-20T06:00:00Z,2015-11-20T07:00:00+0100,4667.9,4674,521,0.03,4794,715.2,1264,371.51,3531,343.69
2015-11-20T07:00:00Z,2015-11-20T08:00:00+0100,4815.12,4827,521,4.92,4794,670.23,1264,348.19,3531,322.04
2015-11-20T08:00:00Z,2015-11-20T09:00:00+0100,4851.91,4833.4,521,32.45,4794,651.93,1264,376.46,3531,275.47
2015-11-20T09:00:00Z,2015-11-20T10:00:00+0100,4877.48,4869.6,521,66.96,4794,537.49,1264,362.92,3531,174.57
2015-11-20T10:00:00Z,2015-11-20T11:00:00+0100,4806.74,4795.5,521,86.1,4794,441.67,1264,335.05,3531,106.62
2015-11-20T11:00:00Z,2015-11-20T12:00:00+0100,4649.7,4646.5,521,84.39,4794,259.81,1264,184.36,3531,75.45
2015-11-20T12:00:00Z,2015-11-20T13:00:00+0100,4548.21,4538,521,65.33,4794,169.96,1264,96.82,3531,73.14
2015-11-20T13:00:00Z,2015-11-20T14:00:00+0100,4424.43,4411.7,521,36.83,4794,121.44,1264,33.81,3531,87.63
2015-11-20T14:00:00Z,2015-11-20T15:00:00+0100,4363.22,4379.6,521,9.1,4794,144.34,1264,20.77,3531,123.57
2015-11-20T15:00:00Z,2015-11-20T16:00:00+0100,4678.58,4675.8,521,0.08,4794,187.18,1264,22.21,3531,164.97
2015-11-20T16:00:00Z,2015-11-20T17:00:00+0100,4986.26,5003.5,521,0,4794,285.48,1264,34.1,3531,251.38
2015-11-20T17:00:00Z,2015-11-20T18:00:00+0100,4758.54,4798.8,521,0,4794,381.69,1264,54.21,3531,327.48
2015-11-20T18:00:00Z,2015-11-20T19:00:00+0100,4399.8,4385.8,521,0,4794,526.83,1264,100.27,3531,426.56
2015-11-20T19:00:00Z,2015-11-20T20:00:00+0100,4072.54,4058.6,521,0,4794,640.1,1264,116.24,3531,523.86
2015-11-20T20:00:00Z,2015-11-20T21:00:00+0100,3813.14,3799.1,521,0,4794,806.2,1264,174.99,3531,631.21
2015-11-20T21:00:00Z,2015-11-20T22:00:00+0100,3521.35,3510.4,521,0,4794,819.28,1264,183.23,3531,636.05
2015-11-20T22:00:00Z,2015-11-20T23:00:00+0100,3223.51,3227.6,521,0,4794,816.95,1264,202.94,3531,614.01
2015-11-20T23:00:00Z,2015-11-21T00:00:00+0100,2977.03,2998.8,521,0,4795,807.63,1264,178.62,3531,629.01
2015-11-21T00:00:00Z,2015-11-21T01:00:00+0100,2850.56,2842.7,521,0,4795,886.38,1264,186.62,3531,699.76
2015-11-21T01:00:00Z,2015-11-21T02:00:00+0100,2764.64,2764.8,521,0,4795,911.86,1264,176.4,3531,735.46
2015-11-21T02:00:00Z,2015-11-21T03:00:00+0100,2775.06,2732.8,521,0,4795,929.74,1264,160.68,3531,769.06
2015-11-21T03:00:00Z,2015-11-21T04:00:00+0100,2791.86,2756.6,521,0,4795,904.68,1264,138.92,3531,765.76
2015-11-21T04:00:00Z,2015-11-21T05:00:00+0100,2836.18,2828.6,521,0,4795,957.41,1264,173.56,3531,783.85
2015-11-21T05:00:00Z,2015-11-21T06:00:00+0100,3074.84,3053.7,521,0,4795,1047.76,1264,208.33,3531,839.43
2015-11-21T06:00:00Z,2015-11-21T07:00:00+0100,3390.02,3422.4,521,0,4795,1077.56,1264,219.59,3531,857.97
2015-11-21T07:00:00Z,2015-11-21T08:00:00+0100,3703.57,3699.6,521,2.83,4795,1097.73,1264,221.31,3531,876.42
2015-11-21T08:00:00Z,2015-11-21T09:00:00+0100,3957.66,3950,521,32.18,4795,1029.99,1264,206.63,3531,823.36
2015-11-21T09:00:00Z,2015-11-21T10:00:00+0100,4073.11,4082.7,521,76.64,4795,886.74,1264,173.34,3531,713.4
2015-11-21T10:00:00Z,2015-11-21T11:00:00+0100,4055.43,4081.3,521,106.54,4795,857.59,1264,153.21,3531,704.38
2015-11-21T11:00:00Z,2015-11-21T12:00:00+0100,3979.73,3997.5,521,108.88,4795,810.81,1264,135.92,3531,674.89
2015-11-21T12:00:00Z,2015-11-21T13:00:00+0100,3923.06,3916.5,521,82.49,4795,711.09,1264,137.98,3531,573.11
2015-11-21T13:00:00Z,2015-11-21T14:00:00+0100,3912.04,3884,521,50.73,4795,605.67,1264,119.01,3531,486.66
2015-11-21T14:00:00Z,2015-11-21T15:00:00+0100,4026.51,3996.3,521,14.97,4795,589.14,1264,138.28,3531,450.86
2015-11-21T15:00:00Z,2015-11-21T16:00:00+0100,4393.14,4355.4,521,0.15,4795,760.64,1264,332.89,3531,427.75
2015-11-21T16:00:00Z,2015-11-21T17:00:00+0100,4762.82,4690.7,521,0,4795,810.22,1264,355.66,3531,454.56
2015-11-21T17:00:00Z,2015-11-21T18:00:00+0100,4606.83,4553.1,521,0,4795,748.33,1264,295.36,3531,452.97
2015-11-21T18:00:00Z,2015-11-21T19:00:00+0100,4277.14,4246.4,521,0,4795,725.23,1264,274.22,3531,451.01
2015-11-21T19:00:00Z,2015-11-21T20:00:00+0100,4015.95,3969.2,521,0,4795,795.84,1264,333.04,3531,462.8
2015-11-21T20:00:00Z,2015-11-21T21:00:00+0100,3767.11,3694.8,521,0,4795,890.46,1264,390.84,3531,499.62
2015-11-21T21:00:00Z,2015-11-21T22:00:00+0100,3513.84,3430.7,521,0,4795,1053.64,1264,430.95,3531,622.69
2015-11-21T22:00:00Z,2015-11-21T23:00:00+0100,3263.68,3185.7,521,0,4795,1258.23,1264,477.25,3531,780.98
2015-11-21T23:00:00Z,2015-11-22T00:00:00+0100,2994.86,3012.3,521,0,4795,1335.46,1264,548.18,3531,787.28
2015-11-22T00:00:00Z,2015-11-22T01:00:00+0100,2838.46,2775.6,521,0,4795,1260.49,1264,551.23,3531,709.26
2015-11-22T01:00:00Z,2015-11-22T02:00:00+0100,2710.62,2669.9,521,0,4795,1423.79,1264,569.9,3531,853.89
2015-11-22T02:00:00Z,2015-11-22T03:00:00+0100,2694.25,2622.3,521,0,4795,1545.45,1264,531.39,3531,1014.06
2015-11-22T03:00:00Z,2015-11-22T04:00:00+0100,2738.76,2658.6,521,0,4795,1666.81,1264,519.6,3531,1147.21
2015-11-22T04:00:00Z,2015-11-22T05:00:00+0100,2845.56,2773.3,521,0,4795,1856.91,1264,523.43,3531,1333.48
2015-11-22T05:00:00Z,2015-11-22T06:00:00+0100,3041.99,2986.5,521,0.01,4795,2094.84,1264,519.77,3531,1575.07
2015-11-22T06:00:00Z,2015-11-22T07:00:00+0100,3300.87,3254.6,521,0,4795,2231.61,1264,495.35,3531,1736.26
2015-11-22T07:00:00Z,2015-11-22T08:00:00+0100,3530.2,3516.2,521,0.95,4795,2221.02,1264,427.77,3531,1793.25
2015-11-22T08:00:00Z,2015-11-22T09:00:00+0100,3744.29,3724.7,521,6.61,4795,2210.45,1264,294.46,3531,1915.99
2015-11-22T09:00:00Z,2015-11-22T10:00:00+0100,3854.75,3879.7,521,11.79,4795,2301.78,1264,271.68,3531,2030.1
2015-11-22T10:00:00Z,2015-11-22T11:00:00+0100,3929.32,3943.2,521,17.97,4795,2417.46,1264,281.56,3531,2135.9
2015-11-22T11:00:00Z,2015-11-22T12:00:00+0100,3900.42,3934.6,521,23.43,4795,2479.17,1264,296.61,3531,2182.56
2015-11-22T12:00:00Z,2015-11-22T13:00:00+0100,3863.25,3905.4,521,25.29,4795,2478.1,1264,304.88,3531,2173.22
2015-11-22T13:00:00Z,2015-11-22T14:00:00+0100,3887.3,3899.6,521,20.25,4795,2471.78,1264,302.93,3531,2168.85
2015-11-22T14:00:00Z,2015-11-22T15:00:00+0100,3868.71,3928.2,521,5.15,4795,2272.96,1264,301.59,3531,1971.37
2015-11-22T15:00:00Z,2015-11-22T16:00:00+0100,4236.81,4234.2,521,0.05,4795,2129.23,1264,306.2,3531,1823.03
2015-11-22T16:00:00Z,2015-11-22T17:00:00+0100,4681.46,4701.2,521,0,4795,2005.78,1264,308.86,3531,1696.92
2015-11-22T17:00:00Z,2015-11-22T18:00:00+0100,4587.88,4595.1,521,0,4795,1881.89,1264,367.49,3531,1514.4
2015-11-22T18:00:00Z,2015-11-22T19:00:00+0100,4335.79,4301.7,521,0,4795,1850.55,1264,588.86,3531,1261.69
2015-11-22T19:00:00Z,2015-11-22T20:00:00+0100,4078.43,4027.9,521,0,4795,1655.19,1264,607.21,3531,1047.98
2015-11-22T20:00:00Z,2015-11-22T21:00:00+0100,3840.43,3821,521,0,4795,1542.57,1264,659.82,3531,882.75
2015-11-22T21:00:00Z,2015-11-22T22:00:00+0100,3568.99,3510.4,521,0,4795,1263.31,1264,567.84,3531,695.47
2015-11-22T22:00:00Z,2015-11-22T23:00:00+0100,3292.5,3209.6,521,0,4795,988.16,1264,455.83,3531,532.33
2015-11-22T23:00:00Z,2015-11-23T00:00:00+0100,3132.97,3079.2,522,0,4795,832.32,1264,396.41,3531,435.91
2015-11-23T00:00:00Z,2015-11-23T01:00:00+0100,3049.79,2981.8,522,0,4795,761.11,1264,393.73,3531,367.38
2015-11-23T01:00:00Z,2015-11-23T02:00:00+0100,3037.02,2930.1,522,0,4795,696.7,1264,397.08,3531,299.62
2015-11-23T02:00:00Z,2015-11-23T03:00:00+0100,3072.77,2971.6,522,0,4795,575.29,1264,321.06,3531,254.23
2015-11-23T03:00:00Z,2015-11-23T04:00:00+0100,3173.22,3083.5,522,0,4795,433.38,1264,213.91,3531,219.47
2015-11-23T04:00:00Z,2015-11-23T05:00:00+0100,3462.98,3457.6,522,0,4795,407.71,1264,220.66,3531,187.05
2015-11-23T05:00:00Z,2015-11-23T06:00:00+0100,4150.2,4229.2,522,0,4795,343.46,1264,143.89,3531,199.57
2015-11-23T06:00:00Z,2015-11-23T07:00:00+0100,4865.05,4947.6,522,0,4795,338.23,1264,82.66,3531,255.57
2015-11-23T07:00:00Z,2015-11-23T08:00:00+0100,5019.71,5082.4,522,5.86,4795,384.54,1264,79.69,3531,304.85
2015-11-23T08:00:00Z,2015-11-23T09:00:00+0100,4994.93,5043.4,522,38.88,4795,415.36,1264,74.28,3531,341.08
2015-11-23T09:00:00Z,2015-11-23T10:00:00+0100,5031.57,5049,522,72.19,4795,436.98,1264,83.86,3531,353.12
2015-11-23T10:00:00Z,2015-11-23T11:00:00+0100,4988.3,5011,522,92.47,4795,461.83,1264,136.74,3531,325.09
2015-11-23T11:00:00Z,2015-11-23T12:00:00+0100,4848,4926.8,522,90.38,4795,464.12,1264,195.05,3531,269.07
2015-11-23T12:00:00Z,2015-11-23T13:00:00+0100,4859.11,4961.3,522,63.92,4795,585.89,1264,321.14,3531,264.75
2015-11-23T13:00:00Z,2015-11-23T14:00:00+0100,4803.76,4926.2,522,28.44,4795,581.08,1264,249.73,3531,331.35
2015-11-23T14:00:00Z,2015-11-23T15:00:00+0100,4763.27,4805.6,522,5.09,4795,658.43,1264,224.31,3531,434.12
2015-11-23T15:00:00Z,2015-11-23T16:00:00+0100,5053.86,5075.8,522,0.03,4795,824.23,1264,274.96,3531,549.27
2015-11-23T16:00:00Z,2015-11-23T17:00:00+0100,5398.96,5439,522,0.01,4795,923.08,1264,299.44,3531,623.64
2015-11-23T17:00:00Z,2015-11-23T18:00:00+0100,5105.02,5118.3,522,0.01,4795,1133.16,1264,477.16,3531,656
2015-11-23T18:00:00Z,2015-11-23T19:00:00+0100,4774.34,4740.2,522,0.01,4795,1420.03,1264,654.91,3531,765.12
2015-11-23T19:00:00Z,2015-11-23T20:00:00+0100,4452.17,4404.7,522,0.01,4795,1767.93,1264,800.08,3531,967.85
2015-11-23T20:00:00Z,2015-11-23T21:00:00+0100,4160.63,4142,522,0,4795,1878.56,1264,819.72,3531,1058.84
2015-11-23T21:00:00Z,2015-11-23T22:00:00+0100,3788.06,3754,522,0,4795,1985.88,1264,860.87,3531,1125.01
2015-11-23T22:00:00Z,2015-11-23T23:00:00+0100,3462.78,3378.3,522,0,4795,2054.15,1264,839.83,3531,1214.32
2015-11-23T23:00:00Z,2015-11-24T00:00:00+0100,3198.94,3174.7,522,0,4795,2214.32,1264,875,3531,1339.32
2015-11-24T00:00:00Z,2015-11-24T01:00:00+0100,3077.19,3064.3,522,0,4795,2363.54,1264,894.53,3531,1469.01
2015-11-24T01:00:00Z,2015-11-24T02:00:00+0100,3010.25,3015.6,522,0,4795,2429.39,1264,908.8,3531,1520.59
2015-11-24T02:00:00Z,2015-11-24T03:00:00+0100,2975.88,3019.2,522,0,4795,2527.11,1264,907.01,3531,1620.1
2015-11-24T03:00:00Z,2015-11-24T04:00:00+0100,3032.17,3096.6,522,0,4795,2664.59,1264,903.99,3531,1760.6
2015-11-24T04:00:00Z,2015-11-24T05:00:00+0100,3286.25,3342,522,0.01,4795,2749.09,1264,906.45,3531,1842.64
2015-11-24T05:00:00Z,2015-11-24T06:00:00+0100,4029.74,4063.8,522,0.01,4795,2873.08,1264,914.13,3531,1958.95
2015-11-24T06:00:00Z,2015-11-24T07:00:00+0100,4727.74,4815.8,522,0.01,4795,2960.82,1264,913.93,3531,2046.89
2015-11-24T07:00:00Z,2015-11-24T08:00:00+0100,4890.61,4987.8,522,1.32,4795,3008.42,1264,914.08,3531,2094.34
2015-11-24T08:00:00Z,2015-11-24T09:00:00+0100,4882.56,4969.2,522,9.21,4795,3014.92,1264,922.71,3531,2092.21
2015-11-24T09:00:00Z,2015-11-24T10:00:00+0100,4967.76,5045,522,16,4795,3139.64,1264,925.4,3531,2214.24
2015-11-24T10:00:00Z,2015-11-24T11:00:00+0100,4912.11,4994.3,522,18.17,4795,3271.92,1264,926.73,3531,2345.19
2015-11-24T11:00:00Z,2015-11-24T12:00:00+0100,4792.36,4845.2,522,15.52,4795,3424.17,1264,937.94,3531,2486.23
2015-11-24T12:00:00Z,2015-11-24T13:00:00+0100,4904.74,4917.8,522,11.79,4795,3541.22,1264,942.07,3531,2599.15
2015-11-24T13:00:00Z,2015-11-24T14:00:00+0100,4636.08,4858.3,522,5.32,4795,3304.61,1264,938.94,3531,2365.67
2015-11-24T14:00:00Z,2015-11-24T15:00:00+0100,4748.26,4778.7,522,1.06,4795,3292.11,1264,932.97,3531,2359.14
2015-11-24T15:00:00Z,2015-11-24T16:00:00+0100,4983.31,5029.6,522,0.02,4795,3129.94,1264,922.06,3531,2207.88
2015-11-24T16:00:00Z,2015-11-24T17:00:00+0100,5263.44,5403.2,522,0,4795,3031.04,1264,892.13,3531,2138.91
2015-11-24T17:00:00Z,2015-11-24T18:00:00+0100,5019.52,5079.8,522,0,4795,2720.54,1264,829.3,3531,1891.24
2015-11-24T18:00:00Z,2015-11-24T19:00:00+0100,4689.96,4679,522,0,4795,2470.13,1264,823.18,3531,1646.95
2015-11-24T19:00:00Z,2015-11-24T20:00:00+0100,4388.83,4356.2,522,0,4795,2254.42,1264,840.93,3531,1413.49
2015-11-24T20:00:00Z,2015-11-24T21:00:00+0100,4073.21,4020.7,522,0,4795,1981.39,1264,814.87,3531,1166.52
2015-11-24T21:00:00Z,2015-11-24T22:00:00+0100,3713.41,3640,522,0,4795,1820.24,1264,814.7,3531,1005.54
